;;;;;;;;;;;;;;;Khai thác nguồn;;Review design;;;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;"Z-score Thanh khoản 
Z-score = (x − μ) / σ";"Z-score Thanh khoản 
Z-score = (x − μ) / σ";Dashboard;Chỉ tiêu phái sinh;Trùng;Ngày;MDDS, MSS;x;x;;Done;;"DW: staging_risk_zscore
(IDXInfor + Trade_HOSE/HNX)";"IDXInfor.CloseIndex
Trade_HOSE.[Execution - Value]
Trade_HNX.Trade_price × Trade_quantity";"IndexCode = 'VNINDEX'
Lịch sử 180 ngày ≤ :ngay_gd
Market_ID IN ('STO','STX','UPX')";"WITH illiq_daily AS (
SELECT t.dt, r.abs_rt/NULLIF(SUM(t.val),0) AS illiq_t
FROM (
SELECT Trade_Date AS dt,[Execution - Value] AS val
FROM Trade_HOSE WHERE Market_ID='STO'
UNION ALL
SELECT Trade_date, Trade_price*Trade_quantity
FROM Trade_HNX WHERE Market_ID IN ('STX','UPX')
) t
JOIN (
SELECT TradingDate,
ABS(LN(CloseIndex/LAG(CloseIndex) OVER (ORDER BY TradingDate))) AS abs_rt
FROM IDXInfor WHERE IndexCode='VNINDEX'
) r ON t.dt=r.TradingDate
GROUP BY t.dt, r.abs_rt
),
illiq30 AS (
SELECT dt,
AVG(illiq_t) OVER (ORDER BY dt ROWS 29 PRECEDING) AS illiq30
FROM illiq_daily
),
stats AS (
SELECT AVG(illiq30) mu, STDDEV_SAMP(illiq30) sigma
FROM illiq30
WHERE dt<=:ngay_gd AND dt>=:ngay_gd-INTERVAL '180 days'
)
SELECT i.dt, (i.illiq30-s.mu)/NULLIF(s.sigma,0) AS zscore_liq
FROM illiq30 i CROSS JOIN stats s WHERE i.dt=:ngay_gd";Trùng dòng 12;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;Độ lệch chuẩn σ;σ_volatility = √[ (1/(N−1)) × Σ(Rt − R̄)² ];Dashboard;Chỉ tiêu phái sinh;Trùng;Ngày;MDDS, MSS;x;x;;Done;"Thông tin thị trường
Sổ lệnh";"MarketInfor; (PriceBoardAPI) + Trade_HOSE / Trade_HNX";"CloseIndex, TradingDate; exec_value";"IndexCode='VNINDEX'; market_id IN ('STO','STX','UPX'); board_type IN ('G1','G2','G3'); 30 phiên gần nhất";"WITH illiq_d AS (
SELECT ABS(LN(i.close_index / LAG(i.close_index) OVER (ORDER BY i.trading_date)))
/ NULLIF(SUM(t.exec_value), 0) AS illiq_t
FROM (
SELECT trade_date, exec_value, board_type FROM Trade_HOSE
UNION ALL
SELECT trade_date, exec_value, board_type FROM Trade_HNX
) t
JOIN MarketInfor i
ON i.trading_date = t.trade_date
AND i.index_code = 'VNINDEX'
WHERE t.board_type IN ('G1', 'G2', 'G3')
AND t.trade_date <= :input_date
GROUP BY t.trade_date, i.close_index
ORDER BY t.trade_date DESC
FETCH FIRST 30 ROWS ONLY
)
SELECT STDDEV_SAMP(illiq_t) AS sigma_illiq
FROM illiq_d;
";Trùng dòng 13;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;ILLIQ 30 phiên ( R̄);"
ILLIQ 30 phiên
ILLIQ30 = Σ(ILLIQₜ)/N";Dashboard;Chỉ tiêu phái sinh;Trùng;Ngày;MDDS, MSS;x;x;;Done;"Thông tin thị trường
Sổ lệnh";"MarketInfor;
Trade_HOSE / Trade_HNX --> trade_all
";"CloseIndex, TradingDate; ""Execution - Value"" / trade_price*qty";"IndexCode='VNINDEX'; 
market_id IN ('STO','STX','UPX'); 
board_type IN ('G1','G2','G3'); 30 phiên

";"WITH illiq_d AS (
SELECT ABS(LN(i.close_index / LAG(i.close_index) OVER (ORDER BY i.trading_date)))
/ NULLIF(SUM(t.exec_value), 0) AS illiq_t
FROM trade_all t
JOIN MarketInfor i
ON i.trading_date = t.trade_date
AND i.index_code = 'VNINDEX'
WHERE t.market_id IN ('STO', 'STX', 'UPX')
AND t.board_type IN ('G1', 'G2', 'G3')
AND t.trade_date <= :input_date
GROUP BY t.trade_date, i.close_index
ORDER BY t.trade_date DESC
FETCH FIRST 30 ROWS ONLY
)
SELECT AVG(illiq_t) AS illiq_30d
FROM illiq_d;";Trùng dòng 14;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;"Giá trị ILLIQ ngày t (Rt)
";ILLIQₜ = |Rₜ| / VOLDₜ;Dashboard;Chỉ tiêu phái sinh;Trùng;Ngày;MDDS, MSS;x;x;;Done;ILLIQₜ = |Rₜ| / VOLDₜ;"MarketInfor;
Trade_HOSE / Trade_HNX --> trade_all";"CloseIndex, TradingDate; exec_value";"trade_date = :input_date; market_id IN ('STO','STX','UPX'); board_type IN ('G1','G2','G3')";"SELECT t.trade_date,
ABS(LN(i.close_index / ip.close_index))
/ NULLIF(SUM(t.exec_value), 0) AS illiq_t
FROM trade_all t
JOIN MarketInfor i
ON i.trading_date = t.trade_date
AND i.index_code = 'VNINDEX'
JOIN MarketInfor ip
ON ip.trading_date = (
SELECT MAX(trading_date)
FROM MarketInfor
WHERE index_code = 'VNINDEX'
AND trading_date < t.trade_date
)
AND ip.index_code = 'VNINDEX'
WHERE t.market_id IN ('STO', 'STX', 'UPX')
AND t.board_type IN ('G1', 'G2', 'G3')
AND t.trade_date = :input_date
GROUP BY t.trade_date,
i.close_index,
ip.close_index;";Trùng dòng 15;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;Giá trị tuyệt đối lợi suất tại ngày |Rₜ|;"Giá trị tuyệt đối lợi suất tại ngày t
Lợi suất ngày (Log Return): Rₜ = ln(Pₜ / Pₜ₋₁)";Dashboard;Chỉ tiêu cơ sở;Trùng;Ngày;MDDS;x;x;;Done;Thông tin thị trường;"MarketInfor (PriceBoardAPI)
";"MarketIndex TradingDate, IndexCode
";"IndexCode = 'VNINDEX'; 
TradingDate ngày t và t-1;
MarketIndex";"SELECT
t.tradingdate,
LN(CAST(t.marketIndex AS FLOAT)
/ CAST(tp.marketIndex AS FLOAT)) AS log_return
FROM MarketInfor t
JOIN MarketInfor tp
ON tp.marketCode = 'VNINDEX'
AND tp.tradingdate = (SELECT MAX(m.tradingdate)
FROM MarketInfor m
WHERE m.marketCode = 'VNINDEX'
AND m.tradingdate < :input_date)
AND tp.indexTime = (SELECT MAX(m.indexTime)
FROM MarketInfor m
WHERE m.marketCode = 'VNINDEX'
AND m.tradingdate = tp.tradingdate) -- gắn đúng ngày t-1
WHERE t.marketCode = 'VNINDEX'
AND t.tradingdate = :input_date
AND t.indexTime = (SELECT MAX(m.indexTime)
FROM MarketInfor m
WHERE m.marketCode = 'VNINDEX'
AND m.tradingdate = :input_date);";Trùng dòng 8;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;Giá đóng cửa ngày P(t);Giá đóng cửa ngày t;Dashboard;Chỉ tiêu cơ sở;Trùng;Ngày;MDDS;x;x;;Done;Thông tin thị trường;"MarketInfor (PriceBoardAPI)
";"MarketIndex, TradingDate, IndexCode
";"IndexCode = 'VNINDEX'; TradingDate = :input_date
";"SELECT marketIndex AS close_index_t
FROM MarketInfor
WHERE IndexCode = 'VNINDEX'
AND TradingDate = :input_date
AND indexTime = (
SELECT MAX(indexTime)
FROM MarketInfor
WHERE IndexCode = 'VNINDEX'
AND TradingDate = :input_date
);";Trùng dòng 9;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;Giá đóng cửa ngày P(t-1);Giá đóng cửa ngày t-1;Dashboard;Chỉ tiêu cơ sở;Trùng;Ngày;MDDS;x;x;;Done;Thông tin thị trường;"MarketInfor (PriceBoardAPI)
";"MarketIndex TradingDate, IndexCode
";"IndexCode = 'VNINDEX'; TradingDate = :input_date -1";"SELECT marketIndex AS close_index_t1
FROM MarketInfor
WHERE IndexCode = 'VNINDEX'
AND TradingDate = (
SELECT MAX(TradingDate)
FROM MarketInfor
WHERE IndexCode = 'VNINDEX'
AND TradingDate < :input_date
)
AND indexTime = (
SELECT MAX(indexTime)
FROM MarketInfor
WHERE IndexCode = 'VNINDEX'
AND TradingDate = (
SELECT MAX(TradingDate)
FROM MarketInfor
WHERE IndexCode = 'VNINDEX'
AND TradingDate < :input_date
)
);";Trùng dòng 10;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;Giá trị giao dịch tại ngày t VOLDₜ;Giá trị giao dịch tại ngày t;Dashboard;Chỉ tiêu cơ sở;Trùng;Ngày;MSS;x;x;;Done;Sổ lệnh;"Trade_HOSE 
Trade_HNX (order_trade_hose_hnx_spec)
";"Execution - Value(Trade_HOSE); trade_price × trade_quantity (Trade_HNX); trade_date
";"market_id IN ('STO','STX','UPX'); board_type/board_id IN ('G1','G2','G3'); trade_date = :input_date";"SELECT trade_date, SUM(exec_value) AS total_market_value
FROM (
SELECT trade_date, """"Execution - Value"""" AS exec_value
FROM trade_hose WHERE """"Market ID"""" IN ('STO')
AND """"Board Type"""" IN ('G1','G2','G3') AND trade_date = :input_date

UNION ALL

SELECT trade_date, trade_price*trade_quantity AS exec_value
FROM trade_hnx WHERE """"Market ID"""" IN ('STX','UPX')
AND """"Board ID"""" IN ('G1','G2','G3') AND trade_date = :input_date
) t GROUP BY trade_date;
";Trùng dòng 19;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;"Z-score Lãi suất 
Z-score = (x − μ) / σ";Z-score Lãi suất;Dashboard;Chỉ tiêu phái sinh;Trùng;;QLRR;x;x;;Done;;"RISK_INDICATOR i 
RISK_INDICATOR_VALUE v";"i.indicator_code;
v.trading_date";"i.indicator_code = 'INTERBANK_IR';
v.trading_date <= :input_date";"WITH avg_rate AS (
SELECT v.indicator_value,
v.trading_date,
ROW_NUMBER() OVER (ORDER BY v.trading_date DESC) AS rn
FROM risk_indicator_value v
JOIN risk_indicator i ON i.id = v.risk_indicator_id
WHERE i.indicator_code = 'INTERBANK_IR'
AND v.trading_date <= :input_date
),
stats AS (
SELECT AVG(indicator_value) AS mu_ir,
STDDEV_SAMP(indicator_value) AS sigma_ir
FROM avg_rate
WHERE rn <= :n_periods
),
ir_t AS (
SELECT indicator_value AS ir_current
FROM avg_rate
WHERE rn = 1
)
SELECT ir_t.ir_current AS ir_t,
s.mu_ir,
s.sigma_ir,
(ir_t.ir_current - s.mu_ir)
/ NULLIF(s.sigma_ir, 0) AS z_score_interest_rate
FROM ir_t, stats s;";;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;Lãi suất tại ngày t;Lãi suất liên ngân hàng (IRₜ) phản ánh chi phí vốn ngắn hạn của hệ thống tài chính.;Dashboard;Chỉ tiêu cơ sở;Trùng;Ngày;QLRR;x;x;;Done;;"RISK_INDICATOR i 
RISK_INDICATOR_VALUE v";"i.indicator_code;
v.trading_date";"i.indicator_code = 'INTERBANK_IR';
v.trading_date = :input_date";"SELECT v.trading_date,
v.indicator_value AS ir_t
FROM risk_indicator_value v
JOIN risk_indicator i ON i.id = v.risk_indicator_id
WHERE i.indicator_code = 'INTERBANK_IR'
AND v.trading_date = :input_date;";;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;Lãi suất trung bình N phiên;Lãi suất trung bình N phiên;Dashboard;Chỉ tiêu phái sinh;Trùng;Ngày;QLRR;x;x;;Done;;"RISK_INDICATOR i 
RISK_INDICATOR_VALUE v";"i.indicator_code;
v.trading_date";"i.indicator_code = 'INTERBANK_IR';
v.trading_date <= :input_date";"WITH avg_rate AS (
SELECT v.indicator_value,
ROW_NUMBER() OVER (ORDER BY v.trading_date DESC) AS rn
FROM risk_indicator_value v
JOIN risk_indicator i ON i.id = v.risk_indicator_id
WHERE i.indicator_code = 'INTERBANK_IR'
AND v.trading_date <= :input_date
)
SELECT AVG(indicator_value) AS mu_ir,
COUNT(*) AS n_actual
FROM avg_rate
WHERE rn <= :n_periods;";;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;Độ lệch chuẩn;σ_volatility = √[ (1/(N−1)) × Σ(Rt − R̄)² ];Dashboard;Chỉ tiêu phái sinh;Trùng;Ngày;QLRR;x;x;;Done;;"RISK_INDICATOR 
RISK_INDICATOR_VALUE";"i.indicator_code;
v.trading_date";"i.indicator_code = 'INTERBANK_IR';
v.trading_date <= :input_date";"WITH avg_rate AS (
SELECT v.indicator_value,
ROW_NUMBER() OVER (ORDER BY v.trading_date DESC) AS rn
FROM risk_indicator_value v
JOIN risk_indicator i ON i.id = v.risk_indicator_id
WHERE i.indicator_code = 'INTERBANK_IR'
AND v.trading_date <= :input_date
)
SELECT STDDEV_SAMP(indicator_value) AS sigma_ir,
AVG(indicator_value) AS mu_ir,
COUNT(*) AS n_actual
FROM avg_rate
WHERE rn <= :n_periods;";;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;"Z-score Dòng tiền ròng NĐTNN 
Z-score đảo chiều";"Z-score Dòng tiền ròng 
Z-score = (μ - x) / σ";Dashboard;Chỉ tiêu phái sinh;Trùng;;MSS;x;x;;Done;;order_trade: Trade_HOSE + Trade_HNX;"Trade_HOSE: [Buy/Sell - Foreigner Investor type], [Execution - Value]
Trade_HNX: Buy/Sell_Foreign_Investor_Type_Code, Trade_price × Trade_quantity";"Trade_Date ≤ :ngay_gd
Foreigner IN ('10','20')
Market_ID IN ('STO','STX','UPX')
360 ngày lịch sử";;;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;Độ lệch chuẩn;σ_volatility = √[ (1/(N−1)) × Σ(Rt − R̄)² ];Dashboard;Chỉ tiêu phái sinh;Trùng;Ngày;SGDCK;x;;;Done;;order_trade: Trade_HOSE + Trade_HNX;"Trade_HOSE: [Execution - Value], Foreigner type
Trade_HNX: Trade_price × Trade_quantity, Foreign type";"Foreigner IN ('10','20')
360 ngày ≤ :ngay_gd";"-- Tham chiếu CTE net_flow trong SQL STT 77
SELECT STDDEV_SAMP(net_f) AS sigma_ff
FROM net_flow -- (xem SQL STT 77)
WHERE Trade_Date<=:ngay_gd
AND Trade_Date>=:ngay_gd-INTERVAL '360 days'";;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;Dòng tiền ròng NĐTNN tại ngày t;Dòng tiền ròng NĐTNN phản ánh xu hướng vào – ra của vốn ngoại.;Dashboard;Chỉ tiêu phái sinh;Trùng;Ngày;MSS;x;x;;Done;;order_trade: Trade_HOSE + Trade_HNX;"Trade_HOSE: [Buy/Sell - Foreigner Investor type], [Execution - Value]
Trade_HNX: Buy/Sell_Foreign_Investor_Type_Code, Trade_price × Trade_quantity";"Trade_Date = :ngay_gd
Foreigner IN ('10','20')
Market_ID IN ('STO','STX','UPX')";;;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;GTGD mua của NĐTNN tại ngày t;GTGD mua của NĐTNN;Dashboard;Chỉ tiêu cơ sở;Trùng;Ngày;MSS;x;x;;Done;;order_trade: Trade_HOSE + Trade_HNX;"Trade_HOSE: [Buy - Foreigner Investor type], [Execution - Value]
Trade_HNX: Buy_Foreign_Investor_Type_Code, Trade_price × Trade_quantity";"Trade_Date = :ngay_gd
Buy Foreigner IN ('10','20')
Market_ID IN ('STO','STX','UPX')";;;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;GTGD bán của NĐTNN tại ngày t;GTGD bán của NĐTNN;Dashboard;Chỉ tiêu cơ sở;Trùng;Ngày;MSS;x;x;;Done;;order_trade: Trade_HOSE + Trade_HNX;"Trade_HOSE: [Sell - Foreigner Investor type], [Execution - Value]
Trade_HNX: Sell_Foreign_Investor_Type_Code, Trade_price × Trade_quantity";"Trade_Date = :ngay_gd
Sell Foreigner IN ('10','20')
Market_ID IN ('STO','STX','UPX')";;;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;Dòng tiền ròng NĐTNN trung bình phiên;(GTGD mua của NĐTNN - GTGD bán của NĐTNN) trung bình N phiên;Dashboard;Chỉ tiêu phái sinh;Trùng;Ngày;MSS;x;x;;Done;;order_trade: Trade_HOSE + Trade_HNX;"Trade_HOSE: [Buy/Sell - Foreigner Investor type], [Execution - Value]
Trade_HNX: Buy/Sell_Foreign_Investor_Type_Code, Trade_price × Trade_quantity";"N phiên ≤ :ngay_gd
Foreigner IN ('10','20')";;;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;Độ lệch chuẩn;σ_volatility = √[ (1/(N−1)) × Σ(Rt − R̄)² ];Dashboard;Chỉ tiêu phái sinh;Trùng;Ngày;MSS;x;x;;Done;;order_trade: Trade_HOSE + Trade_HNX;"Trade_HOSE: [Execution - Value], Foreigner type
Trade_HNX: Trade_price × Trade_quantity";"Foreigner IN ('10','20')
360 ngày ≤ :ngay_gd";;;;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;"Z-score Huy động vốn cổ phần
Z-score đảo chiều";Z-score = (μ - x) / σ;Dashboard;Chỉ tiêu phái sinh;Trùng;Ngày;SCMS, IDS - GSĐC, FMS;x;x;;Pending;;"SCMS: chào bán
IDS-GSĐC: phát hành
FMS: quỹ";;;;"KLCK lưu hành lấy từ VSDC - Báo cáo TT138.2025.TT.BTC Mẫu số 01. MSS chưa có thiết kế CSDL riêng;";;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;Huy động vốn cổ phần tại ngày t;Phản ánh khả năng hấp thụ vốn của thị trường.;Dashboard;Chỉ tiêu phái sinh;Trùng;Ngày;SCMS, IDS - GSĐC, FMS;x;x;;Pending;;"SCMS: chào bán
IDS-GSĐC: phát hành
FMS: quỹ";;;;"KLCK lưu hành lấy từ VSDC - Báo cáo TT138.2025.TT.BTC Mẫu số 01. MSS chưa có thiết kế CSDL riêng;";;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;Huy động vốn cổ phần trung bình;Huy động vốn cổ phần trung bình;Dashboard;Chỉ tiêu phái sinh;Trùng;Ngày;SCMS, IDS - GSĐC, FMS;x;x;;Pending;;"SCMS: chào bán
IDS-GSĐC: phát hành
FMS: quỹ";;;;"KLCK lưu hành lấy từ VSDC - Báo cáo TT138.2025.TT.BTC Mẫu số 01. MSS chưa có thiết kế CSDL riêng;";;;;
2;;Dashboard Giám sát rủi ro/ Phân tích đóng góp rủi ro;Độ lệch chuẩn;σ_volatility = √[ (1/(N−1)) × Σ(Rt − R̄)² ];Dashboard;Chỉ tiêu phái sinh;Trùng;Ngày;SCMS, IDS - GSĐC, FMS;x;x;;Pending;;"SCMS: chào bán
IDS-GSĐC: phát hành
FMS: quỹ";;;;"KLCK lưu hành lấy từ VSDC - Báo cáo TT138.2025.TT.BTC Mẫu số 01. MSS chưa có thiết kế CSDL riêng;";;;;
3;;Dashboard Sức khỏe thị trường và vĩ mô/ Chỉ số vĩ mô – tiền tệ;Thời gian;Ngày thống kê;Dashboard;Chiều;Dễ;;QLRR;x;;;Pending;RISK_INDICATOR;;;;;;;;;
3;;Dashboard Sức khỏe thị trường và vĩ mô/ Chỉ số vĩ mô – tiền tệ;"Lãi suất liên ngân hàng (ON) tại ngày 
";IRₜ = lãi suất liên ngân hàng qua đêm (ON) tại ngày t;Dashboard;Chỉ tiêu cơ sở;TB;Ngày;QLRR;x;x;;Done;"RISK_INDICATOR
RISK_INDICATOR_VALUE";"RISK_INDICATOR i
RISK_INDICATOR_VALUE v";"v.trading_date,
v.indicator_value,
i.indicator_code";;"SELECT
v.trading_date,
v.indicator_value
FROM risk_indicator_value v
JOIN risk_indicator i
ON i.id = v.risk_indicator_id
WHERE i.indicator_code = 'INTERBANK_IR'
AND v.trading_date = :input_date";;;;;
3;;Dashboard Sức khỏe thị trường và vĩ mô/ Chỉ số vĩ mô – tiền tệ;Lãi suất liên ngân hàng (ON) tại ngày trước;IRt-1;Dashboard;Chỉ tiêu cơ sở;TB;Ngày;QLRR;x;x;;Done;"RISK_INDICATOR
RISK_INDICATOR_VALUE";"RISK_INDICATOR
RISK_INDICATOR_VALUE";"v.trading_date,
v.indicator_value,
i.indicator_code";;"SELECT
v.trading_date,
v.indicator_value
FROM risk_indicator_value v
JOIN risk_indicator i
ON i.id = v.risk_indicator_id
WHERE i.indicator_code = 'INTERBANK_IR'
AND v.trading_date = (
SELECT MAX(v2.trading_date)
FROM risk_indicator_value v2
JOIN risk_indicator i2
ON i2.id = v2.risk_indicator_id
WHERE i2.indicator_code = 'INTERBANK_IR'
AND v2.trading_date < :input_date 
);";;;;;
3;;Dashboard Sức khỏe thị trường và vĩ mô/ Chỉ số vĩ mô – tiền tệ;% thay đổi lãi suất liên ngân hàng;% thay đổi = (IRₜ - IRt-1) / IRt-1;Dashboard;Chỉ tiêu phái sinh;TB;Ngày;QLRR;x;x;;Done;"RISK_INDICATOR
RISK_INDICATOR_VALUE";"RISK_INDICATOR
RISK_INDICATOR_VALUE";"trading_date,
indicator_value,
indicator_code";;"SELECT
v.trading_date,
v.indicator_value AS ir_t,
v1.indicator_value AS ir_t1,
CASE
WHEN v1.indicator_value IS NULL OR v1.indicator_value = 0 THEN NULL
ELSE (v.indicator_value - v1.indicator_value) / v1.indicator_value
END AS ty_gia_thay_doi
FROM risk_indicator_value v
JOIN risk_indicator i
ON i.id = v.risk_indicator_id
AND i.indicator_code = 'INTERBANK_IR'
AND v.trading_date = :input_date -- IRt: ngày t
JOIN risk_indicator_value v1
ON v1.risk_indicator_id = v.risk_indicator_id
AND v1.trading_date = (-- IRt-1: phiên liền trước
SELECT MAX(v.trading_date)
FROM risk_indicator_value v
WHERE v.risk_indicator_id = v.risk_indicator_id
AND v.trading_date < :input_date
);";;;;;
3;;Dashboard Sức khỏe thị trường và vĩ mô/ Chỉ số vĩ mô – tiền tệ;Tỷ giá USD/VND tại ngày;FXₜ;Dashboard;Chỉ tiêu cơ sở;TB;Ngày;QLRR;x;x;;Done;"RISK_INDICATOR
RISK_INDICATOR_VALUE";"RISK_INDICATOR
RISK_INDICATOR_VALUE";"trading_date,
indicator_value,
indicator_code";;"SELECT
v.trading_date,
v.indicator_value AS ex_rate_t
FROM risk_indicator_value v
JOIN risk_indicator i
ON i.id = v.risk_indicator_id
WHERE i.indicator_code = 'EX_RATE_VND_USD'
AND v.trading_date = :input_date;";"EX_RATE_VND_USD
";;;;
3;;Dashboard Sức khỏe thị trường và vĩ mô/ Chỉ số vĩ mô – tiền tệ;Tỷ giá USD/VND ngày trước;FX t-1;Dashboard;Chỉ tiêu cơ sở;TB;Ngày;QLRR;x;x;;Done;"RISK_INDICATOR
RISK_INDICATOR_VALUE";"RISK_INDICATOR
RISK_INDICATOR_VALUE";"trading_date,
indicator_value,
indicator_code";;"SELECT
v.trading_date,
v.indicator_value AS ex_rate_t1
FROM risk_indicator_value v
JOIN risk_indicator i
ON i.id = v.risk_indicator_id
WHERE i.indicator_code = 'EX_RATE_VND_USD'
AND v.trading_date = (
SELECT MAX(v2.trading_date)
FROM risk_indicator_value v2
JOIN risk_indicator i2
ON i2.id = v2.risk_indicator_id
WHERE i2.indicator_code = 'EX_RATE_VND_USD'
AND v2.trading_date < :input_date
);";"EX_RATE_VND_USD
";;;;
3;;Dashboard Sức khỏe thị trường và vĩ mô/ Chỉ số vĩ mô – tiền tệ;% thay đổi tỷ giá;(FXₜ - FX t-1) / FXt-1 * 100;Dashboard;Chỉ tiêu phái sinh;Khó;Ngày;QLRR;x;x;;Done;"RISK_INDICATOR
RISK_INDICATOR_VALUE";"RISK_INDICATOR
RISK_INDICATOR_VALUE";"trading_date,
indicator_value,
indicator_code";;"SELECT
v.trading_date,
v.indicator_value AS ir_t,
v1.indicator_value AS ir_t1,
CASE
WHEN v1.indicator_value IS NULL OR v1.indicator_value = 0 THEN NULL
ELSE (v.indicator_value - v1.indicator_value) / v1.indicator_value
END AS ty_gia_thay_doi
FROM risk_indicator_value v
JOIN risk_indicator i
ON i.id = v.risk_indicator_id
AND i.indicator_code = 'EX_RATE_VND_USD'
AND v.trading_date = :input_date -- IRt: ngày t
JOIN risk_indicator_value v1
ON v1.risk_indicator_id = v.risk_indicator_id
AND v1.trading_date = (-- IRt-1: phiên liền trước
SELECT MAX(v.trading_date)
FROM risk_indicator_value v
WHERE v.risk_indicator_id = v.risk_indicator_id
AND v.trading_date < :input_date
);";;;;;
3;;Dashboard Sức khỏe thị trường và vĩ mô/ Chỉ số vĩ mô – tiền tệ;"Chỉ số CPI (YoY) tại kỳ t 
Mức thay đổi giá cả hàng hóa & dịch vụ tiêu dùng";Chỉ số CPI kỳ t;Dashboard;Chỉ tiêu cơ sở;Dễ;Ngày;QLRR;x;x;;Done;"RISK_INDICATOR
RISK_INDICATOR_VALUE";"RISK_INDICATOR
RISK_INDICATOR_VALUE";"trading_date,
indicator_value,
indicator_code";;"SELECT
v.trading_date,
v.indicator_value
FROM risk_indicator_value v
JOIN risk_indicator i
ON i.id = v.risk_indicator_id
WHERE i.indicator_code = 'CPI_VN'
AND v.trading_date <= :input_date";"CPI_VN
";;;;
3;;Dashboard Sức khỏe thị trường và vĩ mô/ Chỉ số vĩ mô – tiền tệ;CPI cùng kỳ năm trước;CPI cùng kỳ năm trước;Dashboard;Chỉ tiêu cơ sở;Dễ;Ngày;QLRR;x;x;;Done;"RISK_INDICATOR
RISK_INDICATOR_VALUE";"RISK_INDICATOR
RISK_INDICATOR_VALUE";"trading_date,
indicator_value,
indicator_code";;"SELECT
v.trading_date,
v.indicator_value AS cpi_t1
FROM risk_indicator_value v
JOIN risk_indicator i
ON i.id = v.risk_indicator_id
WHERE i.indicator_code = 'CPI_VN'
AND v.trading_date = (
SELECT MAX(v2.trading_date)
FROM risk_indicator_value v2
JOIN risk_indicator i2
ON i2.id = v2.risk_indicator_id
WHERE i2.indicator_code = 'CPI_VN'
AND v2.trading_date < :input_date
);";;;;;
3;;Dashboard Sức khỏe thị trường và vĩ mô/ Chỉ số vĩ mô – tiền tệ;% thay đổi tỷ giá;% thay đổi CPI_YoYₜ = (CPI kỳ t - CPI cùng kỳ năm trước / CPI cùng kỳ năm trước;Dashboard;Chỉ tiêu phái sinh;TB;Ngày;QLRR;x;x;;Done;"RISK_INDICATOR
RISK_INDICATOR_VALUE";"RISK_INDICATOR
RISK_INDICATOR_VALUE";"trading_date,
indicator_value,
indicator_code";;"SELECT
v.trading_date,
v.indicator_value AS ir_t,
v1.indicator_value AS ir_t1,
CASE
WHEN v1.indicator_value IS NULL OR v1.indicator_value = 0 THEN NULL
ELSE (v.indicator_value - v1.indicator_value) / v1.indicator_value
END AS ty_gia_thay_doi
FROM risk_indicator_value v
JOIN risk_indicator i
ON i.id = v.risk_indicator_id
AND i.indicator_code = 'CPI_VN'
AND v.trading_date = :input_date -- IRt: ngày t
JOIN risk_indicator_value v1
ON v1.risk_indicator_id = v.risk_indicator_id
AND v1.trading_date = (-- IRt-1: phiên liền trước
SELECT MAX(v.trading_date)
FROM risk_indicator_value v
WHERE v.risk_indicator_id = v.risk_indicator_id
AND v.trading_date < :input_date
);";;;;;
