;;;;;;;;;;;;;;;Khai thác nguồn;;;;;;;;;;
5;;Dashboard Hoạt động Thanh tra >> Danh sách;Phân loại đối tượng;Phân loại đối tượng;Dashboard;Chiều;Dễ;Năm, vụ việc;Thanh tra;;x;;Done;;INSPECTION_TEAM_TARGET;TARGET_TYPE;;;;;;Done;Dữ liệu tĩnh;F;
5;;Dashboard Hoạt động Thanh tra >> Danh sách;Loại hình;Loại hình thanh tra là định kỳ hoặc đột xuất;Dashboard;Chiều;Dễ;Năm, vụ việc;Thanh tra;;x;;Done;;INSPECTION_TEAM;FORM_TYPE;;;;;;Done;Dữ liệu tĩnh;F;
5;;Dashboard Hoạt động Thanh tra >> Danh sách;Trạng thái;Thể hiện các trạng thái xử lý như đang tại hiện trường hay đang xử lý hồ sơ;Dashboard;Chiều;Dễ;Năm, vụ việc;Thanh tra;;x;;Done;;INSPECTION_TEAM;"START_DATE
END_DATE";;;;;;Done;Dữ liệu tĩnh;F;
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Thời gian;Ngày thống kê (năm);Dashboard;Chiều;Dễ;;Thanh tra;;x;;Done;;EXAMINATION_TEAM;DECISION_DATE;;"WITH cte AS 
(SELECT EXTRACT(YEAR FROM DECISION_DATE) ""Yearr"", 
COUNT(ID) ""Total"", 
SUM(CASE WHEN END_DATE IS NOT NULL AND START_DATE IS NOT NULL THEN 1 ELSE NULL END) ""Done"", 
SUM(CASE WHEN END_DATE IS NULL AND START_DATE IS NOT NULL THEN 1 ELSE NULL END) ""Progress"" 
FROM THANHTRA_UAT.EXAMINATION_TEAM 
WHERE DELETED = 0 
GROUP BY EXTRACT(YEAR FROM DECISION_DATE)) 
SELECT a.""Yearr"" ""Năm"", 
a.""Total"" ""Tổng số đoàn thanh tra"", 
CASE WHEN a.""Yearr"" = EXTRACT(YEAR FROM SYSDATE) THEN 
(SELECT COUNT(ID) FROM THANHTRA_UAT.EXAMINATION_TEAM 
WHERE DELETED = 0 
AND DECISION_DATE BETWEEN TO_DATE('01/01/' || TO_CHAR(SYSDATE,'YYYY'),'DD/MM/YYYY') AND SYSDATE 
)/ 
NULLIF((SELECT COUNT(ID) FROM THANHTRA_UAT.EXAMINATION_TEAM 
WHERE DELETED = 0 
AND DECISION_DATE BETWEEN TO_DATE('01/01/' || TO_CHAR(ADD_MONTHS(SYSDATE,-12),'YYYY'),'DD/MM/YYYY') AND ADD_MONTHS(SYSDATE,-12)) 
,0) 
ELSE a.""Total""/NULLIF(b.""Total"",0) END ""Tổng đoàn SSCK"", 
a.""Done"" ""Số đoàn hoàn thành"", 
CASE WHEN a.""Yearr"" = EXTRACT(YEAR FROM SYSDATE) THEN 
(SELECT SUM(CASE WHEN END_DATE IS NOT NULL AND START_DATE IS NOT NULL THEN 1 ELSE NULL END) FROM THANHTRA_UAT.EXAMINATION_TEAM 
WHERE DELETED = 0 
AND DECISION_DATE BETWEEN TO_DATE('01/01/' || TO_CHAR(SYSDATE,'YYYY'),'DD/MM/YYYY') AND SYSDATE 
)/ 
NULLIF((SELECT SUM(CASE WHEN END_DATE IS NOT NULL AND START_DATE IS NOT NULL THEN 1 ELSE NULL END) FROM THANHTRA_UAT.EXAMINATION_TEAM 
WHERE DELETED = 0 
AND DECISION_DATE BETWEEN TO_DATE('01/01/' || TO_CHAR(ADD_MONTHS(SYSDATE,-12),'YYYY'),'DD/MM/YYYY') AND ADD_MONTHS(SYSDATE,-12)) 
,0) 
ELSE a.""Done""/NULLIF(b.""Done"",0) END ""Đoàn hoàn thành SSCK"", 
a.""Progress"" ""Số đoàn đang thực hiện"", 
CASE WHEN a.""Yearr"" = EXTRACT(YEAR FROM SYSDATE) THEN 
(SELECT SUM(CASE WHEN END_DATE IS NULL AND START_DATE IS NOT NULL THEN 1 ELSE NULL END) FROM THANHTRA_UAT.EXAMINATION_TEAM 
WHERE DELETED = 0 
AND DECISION_DATE BETWEEN TO_DATE('01/01/' || TO_CHAR(SYSDATE,'YYYY'),'DD/MM/YYYY') AND SYSDATE 
)/ 
NULLIF((SELECT SUM(CASE WHEN END_DATE IS NULL AND START_DATE IS NOT NULL THEN 1 ELSE NULL END) FROM THANHTRA_UAT.EXAMINATION_TEAM 
WHERE DELETED = 0 
AND DECISION_DATE BETWEEN TO_DATE('01/01/' || TO_CHAR(ADD_MONTHS(SYSDATE,-12),'YYYY'), 
'DD/MM/YYYY') AND ADD_MONTHS(SYSDATE,-12)) 
,0) 
ELSE a.""Progress""/NULLIF(b.""Progress"",0) END ""Đoàn đang thực hiện SSCK"" 
FROM cte a 
LEFT JOIN cte b ON a.""Yearr"" = b.""Yearr"" + 1 
WHERE a.""Yearr"" = :filter_year --Điều kiện lọc 
ORDER BY a.""Yearr"" DESC";;;;;Done;Dữ liệu động;F
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Tổng số vụ việc kiểm tra;Thể hiện số vụ việc kiểm tra đã và đang triển khai trong năm/tất cả các năm.;Dashboard;Chỉ tiêu cơ sở;TB;Năm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;F;
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Tổng số vụ việc kiểm tra SSCK (%);So sánh cùng kỳ năm trước số liệu về số vụ việc kiểm tra đã và đang triển khai;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Số vụ việc kiểm tra đã hoàn thành;Số vụ việc kiểm tra đã hoàn thành;Dashboard;Chỉ tiêu cơ sở;TB;Năm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;F;
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Số vụ kiểm tra đã hoàn thành SSCK (%);So sánh cùng kỳ năm trước số liệu về số vụ việc kiểm tra đã hoàn thành;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;P;
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Số vụ kiểm tra đang thực hiện;Số vụ kiểm tra đang thực hiện kiểm tra;Dashboard;Chỉ tiêu cơ sở;TB;Năm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;P;
6;;Dashboard Hoạt động Kiểm tra >> Thống kê chung;Số vụ thanh tra đang thực hiện SSCK (%);So sánh cùng kỳ năm trước số liệu về số đoàn thanh tra đang triển khai;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;P;
7;;Dashboard Hoạt động Kiểm tra >> Biểu đồ thống kê;Thời gian;Ngày thống kê (tháng);Dashboard;Chiều;Dễ;;Thanh tra;;;;Done;;EXAMINATION_TEAM;DECISION_DATE;;"SELECT EXTRACT(YEAR FROM DECISION_DATE) ""Năm"",
EXTRACT(MONTH FROM DECISION_DATE) ""Tháng"",
COUNT(ID) ""Tổng số vụ việc kiểm tra"",
COUNT(CASE WHEN END_DATE IS NOT NULL AND START_DATE IS NOT NULL THEN ID ELSE NULL END) ""Số vụ việc hoàn thành"",
COUNT(CASE WHEN END_DATE IS NULL AND START_DATE IS NOT NULL THEN ID ELSE NULL END) ""Số vụ việc đang thực hiện""
FROM THANHTRA_UAT.EXAMINATION_TEAM 
WHERE EXTRACT(YEAR FROM DECISION_DATE) = :filter_year --Điều kiện lọc
AND DELETED = 0 
GROUP BY EXTRACT(YEAR FROM DECISION_DATE), EXTRACT(MONTH FROM DECISION_DATE)
ORDER BY EXTRACT(YEAR FROM DECISION_DATE) DESC, EXTRACT(MONTH FROM DECISION_DATE) DESC";;;;;Done;Dữ liệu động;P
7;;Dashboard Hoạt động Kiểm tra >> Biểu đồ thống kê;Số lượng vụ việc kiểm tra;Thể hiện số lượng vụ việc theo tháng trong năm tra cứu;Dashboard;Chỉ tiêu cơ sở;TB;Năm, tháng;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;F;
7;;Dashboard Hoạt động Kiểm tra >> Biểu đồ thống kê;Số lượng đã hoàn thành;Thể hiện số lượng vụ việc kiểm tra đang thực hiện;Dashboard;Chỉ tiêu cơ sở;TB;Năm, tháng;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;F;
7;;Dashboard Hoạt động Kiểm tra >> Biểu đồ thống kê;Số lượng đang triển khai;Thể hiện số lượng vụ việc kiểm tra đã hoàn thành;Dashboard;Chỉ tiêu cơ sở;TB;Năm, tháng;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;"START_DATE
END_DATE";;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Phân loại vi phạm;Phân loại hành vi: CBTT, Vi phạm hoạt động chào bán, Vi phạm hoạt động của Cổ đông nội bộ, cổ đông lớn, Giao dịch, Công ty đại chúng, Công ty chứng khoán, Tổ chức phát hành trái phiếu, Thao túng, Cho mượn, Tổ chức kiểm toán, Sở giao dịch, …;Dashboard;Chiều;Dễ;;Thanh tra;;x;;Done;;VIOLATION_BEHAVIOR;NAME;;"WITH cte AS ( 
SELECT et.DECISION_DATE, et.ID, vb.NAME 
FROM THANHTRA_UAT.EXAMINATION_TEAM et 
LEFT JOIN THANHTRA_UAT.VIOLATION_RECORD vr ON et.ID = vr.EXAMINATION_TEAM_ID AND vr.DELETED = 0 
LEFT JOIN THANHTRA_UAT.VIOLATION_RECORD_BEHAVIOR vrb ON vr.ID = vrb.VIOLATION_RECORD_ID AND vrb.DELETED = 0 
LEFT JOIN THANHTRA_UAT.VIOLATION_BEHAVIOR vb ON vrb.VIOLATION_BEHAVIOR_ID = vb.ID AND vb.DELETED = 0 AND vb.STATUS = 'ACTIVE' 
WHERE et.DELETED = 0 
UNION 
SELECT et.DECISION_DATE, et.ID, vb.NAME 
FROM THANHTRA_UAT.EXAMINATION_TEAM et 
LEFT JOIN THANHTRA_UAT.VIOLATION_CASE vc ON et.ID = vc.EXAMINATION_TEAM_ID AND vc.DELETED = 0 
LEFT JOIN THANHTRA_UAT.VIOLATION_CASE_RECEIVED_DOCUMENT vcrd ON vc.ID = vcrd.VIOLATION_CASE_ID AND vcrd.DELETED = 0 
LEFT JOIN THANHTRA_UAT.VIOLATION_RECORD vr ON vcrd.VIOLATION_RECORD_ID = vr.ID AND vr.DELETED = 0 
LEFT JOIN THANHTRA_UAT.VIOLATION_RECORD_BEHAVIOR vrb ON vr.ID = vrb.VIOLATION_RECORD_ID AND vrb.DELETED = 0 
LEFT JOIN THANHTRA_UAT.VIOLATION_BEHAVIOR vb ON vrb.VIOLATION_BEHAVIOR_ID = vb.ID AND vb.DELETED = 0 AND vb.STATUS = 'ACTIVE' 
WHERE et.DELETED = 0 
) 
SELECT EXTRACT(YEAR FROM DECISION_DATE) ""Năm"", 
CASE WHEN NAME IS NOT NULL THEN NAME 
ELSE 'Khác' 
END ""Phân loại hành vi"", 
COUNT(DISTINCT ID) ""Số lượng"", 
COUNT(DISTINCT ID)*100/(SUM(COUNT(DISTINCT ID)) OVER (PARTITION BY COALESCE(EXTRACT(YEAR FROM DECISION_DATE),0))) ""Tỷ lệ"" 
FROM cte 
WHERE 1=1 
AND EXTRACT(YEAR FROM DECISION_DATE) = :filter_year --Điều kiện lọc 
--AND NAME IS NOT NULL 
GROUP BY EXTRACT(YEAR FROM DECISION_DATE), 
CASE WHEN NAME IS NOT NULL THEN NAME 
ELSE 'Khác' 
END 
ORDER BY EXTRACT(YEAR FROM DECISION_DATE) DESC";;;;;Done;Dữ liệu tĩnh;F
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi CBTT;Tính số lượng theo hành vi CBTT;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi CBTT (%);Tỷ lệ % số lượng vi phạm theo hành vi CBTT;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi Hoạt động chào bán;Tính số lượng theo hành vi Hoạt động chào bán;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi Hoạt động chào bán (%);Tỷ lệ % số lượng vi phạm theo hành vi Hoạt động chào bán;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi Hoạt động của Cổ đông nội bộ, Cổ đông lớn;Tính số lượng theo hành vi Hoạt động của Cổ đông nội bộ, Cổ đông lớn;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi Hoạt động của Cổ đông nội bộ, Cổ đông lớn (%);Tỷ lệ % số lượng vi phạm theo hành vi Hoạt động của Cổ đông nội bộ, Cổ đông lớn;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi Giao dịch;Tính số lượng theo hành vi Giao dịch;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi Giao dịch (%);Tỷ lệ % số lượng vi phạm theo hành vi Giao dịch;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi CTĐC;Tính số lượng theo hành vi CTĐC;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi CTĐC (%);Tỷ lệ % số lượng vi phạm theo hành vi CTĐC;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi CTCK;Tính số lượng theo hành vi CTCK;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi CTCK (%);Tỷ lệ % số lượng vi phạm theo hành vi CTCK;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi Tổ chức phát hành trái phiếu;Tính số lượng theo hành vi Tổ chức phát hành trái phiếu;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi Tổ chức phát hành trái phiếu (%);Tỷ lệ % số lượng vi phạm theo hành vi Tổ chức phát hành trái phiếu;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi Thao túng;Tính số lượng theo hành vi Thao túng;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi Thao túng (%);Tỷ lệ % số lượng vi phạm theo hành vi Thao túng;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi Cho mượn;Tính số lượng theo hành vi Cho mượn;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi Cho mượn (%);Tỷ lệ % số lượng vi phạm theo hành vi Cho mượn;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi Tổ chức kiểm toán;Tính số lượng theo hành vi Tổ chức kiểm toán;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi Tổ chức kiểm toán (%);Tỷ lệ % số lượng vi phạm theo hành vi Tổ chức kiểm toán;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Số lượng vi phạm hành vi Sở giao dịch;Tính số lượng theo hành vi Sở giao dịch;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
8;;Dashboard Hoạt động Kiểm tra >> Biều đồ cơ cấu theo hành vi;Tỷ lệ % số lượng vi phạm hành vi Sở giao dịch (%);Tỷ lệ % số lượng vi phạm theo hành vi Sở giao dịch;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
9;;Dashboard Hoạt động Kiểm tra >> Biểu đồ cơ cấu theo đối tượng;Phân loại đối tượng: CTCK;"Phân loại đối tượng: 
- CTCK
- CTQLQ, Ngân hàng lưu ký
- CTĐC
- CTKT
- Tổ chức PHTP";Dashboard;Chiều;Dễ;;Thanh tra;;x;;Done;;EXAMINATION_TEAM_TARGET;TARGET_TYPE;;"SELECT EXTRACT(YEAR FROM a.DECISION_DATE) ""Năm"",
CASE WHEN b.TARGET_TYPE = 'SECURITIES_COMPANY' THEN 'CTCK'
WHEN b.TARGET_TYPE = 'FUND_MANAGEMENT_COMPANY' THEN 'CTQLQ'
WHEN b.TARGET_TYPE = 'PUBLIC_COMPANY' THEN 'CTĐC'
WHEN b.TARGET_TYPE = 'INDIVIDUAL' THEN 'CÁ NHÂN'
WHEN b.TARGET_TYPE = 'BOND_ISSUER' THEN 'TỔ CHỨC PHTP'
WHEN b.TARGET_TYPE = 'ORGANIZATION' THEN 'TỔ CHỨC'
WHEN b.TARGET_TYPE = 'AUDIT_COMPANY' THEN 'CTKT'
WHEN b.TARGET_TYPE = 'CRYPTO_SERVICE_PROVIDER' THEN 'TỔ CHỨC MÃ HÓA'
ELSE 'KHÁC'
END ""Phân loại đối tượng"",
COUNT(DISTINCT a.ID) ""Số lượng"",
COUNT(DISTINCT a.ID)*100/(SUM(COUNT(DISTINCT a.ID)) OVER (PARTITION BY COALESCE(EXTRACT(YEAR FROM a.DECISION_DATE),0))) ""Tỷ lệ""
FROM THANHTRA_UAT.EXAMINATION_TEAM a
JOIN THANHTRA_UAT.EXAMINATION_TEAM_TARGET b ON a.ID = b.EXAMINATION_TEAM_ID
WHERE EXTRACT(YEAR FROM a.DECISION_DATE) = :filter_year --Điều kiện lọc
AND a.DELETED = 0 AND b.DELETED = 0
GROUP BY EXTRACT(YEAR FROM a.DECISION_DATE),
CASE WHEN b.TARGET_TYPE = 'SECURITIES_COMPANY' THEN 'CTCK'
WHEN b.TARGET_TYPE = 'FUND_MANAGEMENT_COMPANY' THEN 'CTQLQ'
WHEN b.TARGET_TYPE = 'PUBLIC_COMPANY' THEN 'CTĐC'
WHEN b.TARGET_TYPE = 'INDIVIDUAL' THEN 'CÁ NHÂN'
WHEN b.TARGET_TYPE = 'BOND_ISSUER' THEN 'TỔ CHỨC PHTP'
ELSE 'KHÁC'
END
ORDER BY EXTRACT(YEAR FROM a.DECISION_DATE) DESC";;;;;Done;Dữ liệu tĩnh;P
9;;Dashboard Hoạt động Kiểm tra >> Biểu đồ cơ cấu theo đối tượng;Số lượng vi phạm đối tượng CTCK;Tính số lượng theo đối tượng CTCK;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;F;
9;;Dashboard Hoạt động Kiểm tra >> Biểu đồ cơ cấu theo đối tượng;Tỷ lệ % số lượng vi phạm đối tượng CTCK (%);Tỷ lệ % số lượng vi phạm theo đối tượng CTCK;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
9;;Dashboard Hoạt động Kiểm tra >> Biểu đồ cơ cấu theo đối tượng;Số lượng vi phạm đối tượng CTQLQ, Ngân hàng lưu ký;Tính số lượng theo đối tượng CTQLQ, Ngân hàng lưu ký;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;F;
9;;Dashboard Hoạt động Kiểm tra >> Biểu đồ cơ cấu theo đối tượng;Tỷ lệ % số lượng vi phạm đối tượng CTQLQ, Ngân hàng lưu ký (%);Tỷ lệ % số lượng vi phạm theo đối tượng CTQLQ, Ngân hàng lưu ký;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
9;;Dashboard Hoạt động Kiểm tra >> Biểu đồ cơ cấu theo đối tượng;Số lượng vi phạm đối tượng CTĐC;Tính số lượng theo đối tượng CTĐC;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;F;
9;;Dashboard Hoạt động Kiểm tra >> Biểu đồ cơ cấu theo đối tượng;Tỷ lệ % số lượng vi phạm CTĐC (%);Tỷ lệ % số lượng vi phạm theo đối tượng CTĐC;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
9;;Dashboard Hoạt động Kiểm tra >> Biểu đồ cơ cấu theo đối tượng;Số lượng đối tượng CTKT;Tính số lượng theo đối tượng CTKT;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;F;
9;;Dashboard Hoạt động Kiểm tra >> Biểu đồ cơ cấu theo đối tượng;Tỷ lệ % số lượng vi phạm đối tượng CTKT (%);Tỷ lệ % số lượng vi phạm theo đối tượng CTKT;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
9;;Dashboard Hoạt động Kiểm tra >> Biểu đồ cơ cấu theo đối tượng;Số lượng đối tượng Tổ chức PHTP;Tính số lượng theo đối tượng Tổ chức PHTP;Dashboard;Chỉ tiêu cơ sở;TB;Năm, loại vi phạm;Thanh tra;x;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;F;
9;;Dashboard Hoạt động Kiểm tra >> Biểu đồ cơ cấu theo đối tượng;Tỷ lệ % số lượng vi phạm đối tượng Tổ chức PHTP(%);Tỷ lệ % số lượng vi phạm theo đối tượng Tổ chức PHTP;Dashboard;Chỉ tiêu phái sinh;Dễ;Năm, loại vi phạm;Thanh tra;;x;;Done;;EXAMINATION_TEAM;ID;;;;;;Done;Dữ liệu tĩnh;P;
