,,  ,,,,,,,,,,,,,Khai thác nguồn,,,,,,Review design,,,,,,,,,
4,,Dashboard/Giám sát dòng vốn/Dòng vốn đầu tư gián tiếp nước ngoài của NĐTNN,Dòng vốn ròng,"Dòng vốn ròng = Dòng vốn đầu tư vào - Dòng vốn rút ra
Hiển thị lũy kế đầu tháng đến cuối tháng (có dữ liệu hàng ngày và nửa tháng, ưu tiên lấy dữ liệu kỳ nửa tháng)",Dashboard,Chỉ tiêu phái sinh,Trùng,Ngày,FIMS,X,X,X,Done,  ,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)","cột: GT dòng vốn vào kỳ báo cáo (+/-) (USD)

dòng: Tổng = (1)+(2) ",,"SELECT iv.value
FROM uat_fims_ods.item_value iv
LEFT JOIN uat_fims_ods.item_list il ON iv.item_id = il.item_id
LEFT JOIN uat_fims_ods.report_history rh ON iv.report_log_id = rh.report_log_id
WHERE il.report_code = 'ELCLS'
  AND il.column_path = 'Giá trị dòng vốn vào trong kỳ báo cáo (+/-) (đơn vị USD)'
  AND rh.ngay_nop = :ngay_nop;",,,,,Done,Dữ liệu động,,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)",,Tổng = (1)+(2),Giá trị dòng vốn vào trong kỳ báo cáo (đơn vị USD),join với cụm INVESTOR qua cột MSGD
4,,Dashboard/Giám sát dòng vốn/Dòng vốn đầu tư gián tiếp nước ngoài của NĐTNN,Loại hình NĐTNN,,Dashboard,Chiều,Dễ,,FIMS,X,X,X,Done,,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)",Cột: Loại hình đối với tổ chức,,,,,,,Done,Dữ liệu tĩnh,,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)",,,Loại hình đối với tổ chức,Nếu Loại hình có chi tiết thì lấy luôn phân loại theo báo cáo
4,,Dashboard/Giám sát dòng vốn/Dòng vốn đầu tư gián tiếp nước ngoài của NĐTNN,Quốc gia,,Dashboard,Chiều,Dễ,,FIMS,X,X,X,Done,,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)",Cột: Quốc tịch,,,,,,,Done,Dữ liệu tĩnh,,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)",,,Quốc tịch,
4,,Dashboard/Giám sát dòng vốn/Dòng vốn đầu tư gián tiếp nước ngoài của NĐTNN,Quỹ,Giá trị dòng tiền đầu tư ròng từ các NĐTNN là Quỹ.,Dashboard,Chỉ tiêu phái sinh,Trùng,"Ngày, Loại hình NĐTNN",FIMS,,X,X,Done,Báo cáo,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)","cột: GT dòng vốn vào kỳ báo cáo (USD)

hàng: ubset của Tổng (1) A-Tổ chức",,"SELECT iv.value
LEFT JOIN uat_fims_ods.item_list il ON iv.item_id = il.item_id
LEFT JOIN uat_fims_ods.report_history rh ON iv.report_log_id = rh.report_log_id
WHERE il.report_code = 'ELCLS'
  AND il.column_path = 'Giá trị dòng vốn vào trong kỳ báo cáo (+/-) (đơn vị USD)'
  AND il.row_path = 'A-Tổ chức > Tổng (1)'
  AND rh.ngay_nop = :ngay_nop;",,,,,Done,Dữ liệu động,,,,,,
4,,Dashboard/Giám sát dòng vốn/Dòng vốn đầu tư gián tiếp nước ngoài của NĐTNN,Cá nhân,Giá trị dòng tiền đầu tư ròng từ các NĐTNN là Cá nhân.,Dashboard,Chỉ tiêu phái sinh,Trùng,"Ngày, Loại hình NĐTNN",FIMS,,X,X,Done,Báo cáo,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)","cột: GT dòng vốn vào kỳ báo cáo (USD)

hàng: Tổng (2) — B-Cá nhân",,"SELECT iv.value
FROM uat_fims_ods.item_value iv
LEFT JOIN uat_fims_ods.item_list il ON iv.item_id = il.item_id
LEFT JOIN uat_fims_ods.report_history rh ON iv.report_log_id = rh.report_log_id
WHERE il.report_code = 'ELCL'
  AND il.column_path = 'Giá trị dòng vốn vào trong kỳ báo cáo (+/-) (đơn vị USD)'
  AND il.row_path = 'B-Cá nhân > Tổng (2)' 
  AND rh.ngay_nop = :ngay_nop;",,,,,Done,Dữ liệu động,,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)",,Tổng (2),Giá trị dòng vốn vào trong kỳ báo cáo (đơn vị USD),"Báo cáo phân loại theo Cá nhân và Tổ chức, Tổ chức phân loại theo cột Loại hình đối với tổ chức"
4,,Dashboard/Giám sát dòng vốn/Dòng vốn đầu tư gián tiếp nước ngoài của NĐTNN,Tổ chức khác quỹ,Giá trị dòng tiền đầu tư ròng từ các NĐTNN là Tổ chức khác quỹ.,Dashboard,Chỉ tiêu phái sinh,Trùng,"Ngày, Loại hình NĐTNN",FIMS,,X,X,Done,Báo cáo,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)","cột: GT dòng vốn vào kỳ báo cáo (USD) — cột (3)

hàng: Subset của Tổng (1) A-Tổ chức",,"SELECT iv.value
FROM uat_fims_ods.item_value iv
LEFT JOIN uat_fims_ods.item_list il ON iv.item_id = il.item_id
LEFT JOIN uat_fims_ods.report_history rh ON iv.report_log_id = rh.report_log_id
WHERE il.report_code = 'ELCLS'
  AND il.column_path = 'Giá trị dòng vốn vào trong kỳ báo cáo (+/-) (đơn vị USD)'
  AND il.row_path = 'A-Tổ chức > Tổng (1)'
  AND rh.ngay_nop = :ngay_nop;",,,,,Done,Dữ liệu động,,,,,,
4,,Dashboard/Giám sát dòng vốn/Dòng vốn đầu tư gián tiếp nước ngoài của NĐTNN,Top 5 quốc gia vào ròng,Top 5 quốc gia có dòng vốn đầu tư vào ròng lớn nhất,Dashboard,Chỉ tiêu phái sinh,TB,"Ngày, Quốc gia",FIMS,,X,X,Done,,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)","cột: GT dòng vốn vào (3)

hàng: tâts cả","GROUP BY quốc tịch, RANK theo SUM cột (3) DESC","WITH data_quoc_tich AS (
    SELECT il.row_id, iv.value AS quoc_tich
    FROM uat_fims_ods.item_value iv
    LEFT JOIN uat_fims_ods.item_list il ON iv.item_id = il.item_id
    LEFT JOIN uat_fims_ods.report_history rh ON iv.report_log_id = rh.report_log_id
    WHERE il.report_code = 'ELCLS'
      AND il.column_path = 'Quốc tịch'
      AND rh.ngay_nop = :ngay_nop
),
data_von_vao AS (
    SELECT il.row_id, CAST(iv.value AS DECIMAL(20,2)) AS gia_tri_von_vao
    FROM uat_fims_ods.item_value iv
    LEFT JOIN uat_fims_ods.item_list il ON iv.item_id = il.item_id
    LEFT JOIN uat_fims_ods.report_history rh ON iv.report_log_id = rh.report_log_id
    WHERE il.report_code = 'ELCLS'
      AND il.column_path = 'Giá trị dòng vốn vào trong kỳ báo cáo (+/-) (đơn vị USD)'
      AND rh.ngay_nop = :ngay_nop
      -- hàng: tất cả -> không filter row_path
),
tong_hop AS (
    SELECT
        qt.quoc_tich,
        SUM(vv.gia_tri_von_vao) AS tong_von_vao_rong
    FROM data_quoc_tich qt
    JOIN data_von_vao vv ON qt.row_id = vv.row_id
    GROUP BY qt.quoc_tich
),
xep_hang AS (
    SELECT
        quoc_tich,
        tong_von_vao_rong,
        RANK() OVER (ORDER BY tong_von_vao_rong DESC) AS rn
    FROM tong_hop
)
SELECT quoc_tich, tong_von_vao_rong
FROM xep_hang
WHERE rn <= 5
ORDER BY tong_von_vao_rong DESC;",,,,,Done,Dữ liệu động,,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)",,,Quốc tịch,"Sum (Giá trị dòng vốn vào trong kỳ báo cáo) theo Quốc tịch, lấy top 5 dương"
4,,Dashboard/Giám sát dòng vốn/Dòng vốn đầu tư gián tiếp nước ngoài của NĐTNN,Top 5 quốc gia rút ròng,Top 5 quốc gia có dòng vốn đầu tư rút ròng lớn nhất,Dashboard,Chỉ tiêu phái sinh,TB,"Ngày, Quốc gia",FIMS,,X,X,Done,,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)","cột: GT dòng vốn vào (3)

hàng: tâts cả","GROUP BY quốc tịch, RANK theo SUM cột (3) ASC (giá trị âm)","WITH data_quoc_tich AS (
    SELECT il.row_id, iv.value AS quoc_tich
    FROM uat_fims_ods.item_value iv
    LEFT JOIN uat_fims_ods.item_list il ON iv.item_id = il.item_id
    LEFT JOIN uat_fims_ods.report_history rh ON iv.report_log_id = rh.report_log_id
    WHERE il.report_code = 'ELCL'
      AND il.column_path = 'Quốc tịch'
      AND rh.ngay_nop = :ngay_nop
),
data_von_vao AS (
    SELECT il.row_id, CAST(iv.value AS DECIMAL(20,2)) AS gia_tri_von_vao
    FROM uat_fims_ods.item_value iv
    LEFT JOIN uat_fims_ods.item_list il ON iv.item_id = il.item_id
    LEFT JOIN uat_fims_ods.report_history rh ON iv.report_log_id = rh.report_log_id
    WHERE il.report_code = 'ELCL'
      AND il.column_path = 'Giá trị dòng vốn vào trong kỳ báo cáo (+/-) (đơn vị USD)'
      AND rh.ngay_nop = :ngay_nop
      -- hàng: tất cả -> không filter row_path
),
tong_hop AS (
    SELECT
        qt.quoc_tich,
        SUM(vv.gia_tri_von_vao) AS tong_von_vao_rong
    FROM data_quoc_tich qt
    JOIN data_von_vao vv ON qt.row_id = vv.row_id
    GROUP BY qt.quoc_tich
),
xep_hang AS (
    SELECT
        quoc_tich,
        tong_von_vao_rong,
        RANK() OVER (ORDER BY tong_von_vao_rong ASC) AS rn   -- ASC: âm nhiều nhất xếp trước
    FROM tong_hop
)
SELECT quoc_tich, tong_von_vao_rong
FROM xep_hang
WHERE rn <= 5
ORDER BY tong_von_vao_rong ASC;",,,,,Done,Dữ liệu động,,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)",,,Quốc tịch,"Sum (Giá trị dòng vốn vào trong kỳ báo cáo) theo Quốc tịch, lấy top 5 âm nhiều nhất"
4,,Dashboard/Giám sát dòng vốn/Dòng vốn đầu tư gián tiếp nước ngoài của NĐTNN,Top 5 NĐT vào ròng,Tên top 5 NĐT có dòng vốn đầu tư vào ròng lớn nhất,Dashboard,Chỉ tiêu phái sinh,TB,"Ngày, NĐT",FIMS,,X,X,Done,,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)","cột: GT dòng vốn vào (3)

hàng: tâts cả",RANK theo cột (3) DESC,"WITH data_quoc_tich AS (
    SELECT il.row_id, iv.value AS quoc_tich
    FROM uat_fims_ods.item_value iv
    LEFT JOIN uat_fims_ods.item_list il ON iv.item_id = il.item_id
    LEFT JOIN uat_fims_ods.report_history rh ON iv.report_log_id = rh.report_log_id
    WHERE il.report_code = 'ELCL'
      AND il.column_path = 'Quốc tịch'
      AND rh.ngay_nop = :ngay_nop
),
data_von_vao AS (
    SELECT il.row_id, CAST(iv.value AS DECIMAL(20,2)) AS gia_tri_von_vao
    FROM uat_fims_ods.item_value iv
    LEFT JOIN uat_fims_ods.item_list il ON iv.item_id = il.item_id
    LEFT JOIN uat_fims_ods.report_history rh ON iv.report_log_id = rh.report_log_id
    WHERE il.report_code = 'ELCL'
      AND il.column_path = 'Giá trị dòng vốn vào trong kỳ báo cáo (+/-) (đơn vị USD)'   -- cột (3): GT dòng vốn vào
      AND rh.ngay_nop = :ngay_nop
      -- hàng: tất cả -> không filter row_path
),
tong_hop AS (
    SELECT
        qt.quoc_tich,
        SUM(vv.gia_tri_von_vao) AS tong_von_vao_rong
    FROM data_quoc_tich qt
    JOIN data_von_vao vv ON qt.row_id = vv.row_id
    GROUP BY qt.quoc_tich
),
xep_hang AS (
    SELECT
        quoc_tich,
        tong_von_vao_rong,
        RANK() OVER (ORDER BY tong_von_vao_rong DESC) AS rn   -- DESC: vào ròng lớn nhất xếp trước
    FROM tong_hop
)
SELECT quoc_tich, tong_von_vao_rong
FROM xep_hang
WHERE rn <= 5
ORDER BY tong_von_vao_rong DESC;",,,,,Done,Dữ liệu động,,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)",,,Tên nhà đầu tư,"Sum (Giá trị dòng vốn vào trong kỳ báo cáo) theo Tên nhà đầu tư, lấy top 5 dương"
4,,Dashboard/Giám sát dòng vốn/Dòng vốn đầu tư gián tiếp nước ngoài của NĐTNN,Top 5 NĐT  rút ròng,Tên top 5 NĐT có dòng vốn đầu tư rút ròng lớn nhất,Dashboard,Chỉ tiêu phái sinh,TB,"Ngày, NĐT",FIMS,,X,X,Done,,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)","cột: GT dòng vốn vào (3)

hàng: tâts cả",RANK theo cột (3) ASC,"WITH data_ten_ndt AS (
    SELECT il.row_id, iv.value AS ten_ndt
    FROM uat_fims_ods.item_value iv
    LEFT JOIN uat_fims_ods.item_list il ON iv.item_id = il.item_id
    LEFT JOIN uat_fims_ods.report_history rh ON iv.report_log_id = rh.report_log_id
    WHERE il.report_code = 'ELCL'
      AND il.column_path = 'Tên NĐT'
      AND rh.ngay_nop = :ngay_nop
),
data_von_vao AS (
    SELECT il.row_id, CAST(iv.value AS DECIMAL(20,2)) AS gia_tri_von_vao
    FROM uat_fims_ods.item_value iv
    LEFT JOIN uat_fims_ods.item_list il ON iv.item_id = il.item_id
    LEFT JOIN uat_fims_ods.report_history rh ON iv.report_log_id = rh.report_log_id
    WHERE il.report_code = 'ELCL'
      AND il.column_path = 'Giá trị dòng vốn vào trong kỳ báo cáo (+/-) (đơn vị USD)'   -- cột (3): GT dòng vốn vào
      AND rh.ngay_nop = :ngay_nop
      -- hàng: tất cả -> không filter row_path
),
tong_hop AS (
    SELECT
        ndt.ten_ndt,
        SUM(vv.gia_tri_von_vao) AS tong_von_rut_rong
    FROM data_ten_ndt ndt
    JOIN data_von_vao vv ON ndt.row_id = vv.row_id
    GROUP BY ndt.ten_ndt
),
xep_hang AS (
    SELECT
        ten_ndt,
        tong_von_rut_rong,
        RANK() OVER (ORDER BY tong_von_rut_rong ASC) AS rn   -- ASC: rút ròng (âm) nhiều nhất xếp trước
    FROM tong_hop
)
SELECT ten_ndt, tong_von_rut_rong
FROM xep_hang
WHERE rn <= 5
ORDER BY tong_von_rut_rong ASC;",,,,,Done,Dữ liệu động,,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)",,,Tên nhà đầu tư,"Sum (Giá trị dòng vốn vào trong kỳ báo cáo) theo Tên nhà đầu tư, lấy top 5 âm nhiều nhất"
5,,Dashboard/Giám sát dòng vốn/Tương quan Net Flow và VN-Index của NĐTNN,Dòng tiền ròng,Chênh lệch giữa dòng tiền vào và dòng tiền ra của NĐTNN.,Dashboard,Chỉ tiêu phái sinh,Trùng,Tháng,FIMS,,X,X,Done,,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)","cột: GT dòng vốn vào kỳ báo cáo (+/-) (USD) — cột (3)

hàng: Tổng = (1)+(2)",,"SELECT iv.value
FROM uat_fims_ods.item_value iv
LEFT JOIN uat_fims_ods.item_list il ON iv.item_id = il.item_id
LEFT JOIN uat_fims_ods.report_history rh ON iv.report_log_id = rh.report_log_id
WHERE il.report_code = 'ELCLS'
  AND il.column_path = 'Giá trị dòng vốn vào trong kỳ báo cáo (+/-) (đơn vị USD)'   -- cột (3)
  AND il.row_path = 'Tổng = (1)+(2)'   -- hàng: Tổng = (1)+(2)
  AND rh.ngay_nop = :ngay_nop;",,,,,Done,Dữ liệu động,,"Báo cáo PLIV-TT51/2021/TT-BTC (Báo cáo hoạt động chu chuyển vốn NĐTNN - do Ngân hàng lưu ký gửi, kỳ nửa tháng)",,Tổng = (1)+(2),Giá trị dòng vốn vào trong kỳ báo cáo (đơn vị USD),
5,,Dashboard/Giám sát dòng vốn/Tương quan Net Flow và VN-Index của NĐTNN,Giá trị mua/bán ròng,Giá trị mua bán ròng hàng ngày của nhà đầu tư.,Dashboard,Chỉ tiêu phái sinh,Trùng,Ngày,CSDLTT,,X,X,Done,,TRADE_BOOK_HOSE / TRADE_BOOK_HNX,"TRADE_BOOK_HNX:
- Trade price
- Trade quantity
=> Giá trị GD = Trade price * Trade quantity

TRADE_BOOK_HOSE:
- Execution - Value (có sẵn, dùng trực tiếp)","TRADE_BOOK_HNX:
where Trade date between :pdate and :pdate1
  and (Buy Foreign Investor Type Code IN ('10','20')
   or Sell Foreign Investor Type Code IN ('10','20'))

TRADE_BOOK_HOSE:
where Trade Date between :pdate and :pdate1
  and Buy - Foreigner Investor type
 <> '00' -- phía MUA
  [hoặc] Sell - Foreigner Investor type
 <> '00'  -- phía BÁN","with cte as 
(
SELECT 
          SUM(CASE WHEN buy_foreigner_investor_type <> '00' THEN Execution_Value ELSE 0 END) gtri_ndtnn_mua,
        SUM(CASE WHEN sell_foreigner_investor_type  <> '00' THEN Execution_Value ELSE 0 END) gtri_ndtnn_ban,
   SUM(Execution_Value) tong_gtri,
   trade_date
FROM uat_hose_stg.trade_book  
where 1=1 
and to_date(trade_date,'yyyy-MM-dd') BETWEEN to_date(:pdat1,'yyyyMMdd') AND to_date(:pdat2,'yyyyMMdd')
and ds_snpst_dt = to_date('20260908','yyyyMMdd')
group by trade_date
union all
SELECT
    SUM(CASE WHEN Buy_Foreign_Investor_Type_Code IN ('10','20') THEN (Trade_price * Trade_quantity) ELSE 0 END) gtri_ndtnn_mua, 
    SUM(CASE WHEN Sell_Foreign_Investor_Type_Code IN ('10','20') THEN (Trade_price * Trade_quantity) ELSE 0 END) gtri_ndtnn_ban,
    SUM(Trade_price * Trade_quantity) tong_gtri,
    trade_date 
FROM uat_hnx_stg.trade_book  
WHERE to_date(trade_date,'yyyyMMdd') BETWEEN to_date(:pdat1,'yyyyMMdd') AND to_date(:pdat2,'yyyyMMdd')
and ds_snpst_dt = to_date('20260908','yyyyMMdd')
group by trade_date
)
--luỹ kế mua bán ròng
select
        SUM(gtri_ndtnn_mua) - SUM(gtri_ndtnn_ban) as luy_ke,
        trade_date
from cte
group by trade_date;",,,,,Chưa có SQL,Dữ liệu tĩnh,,,,,,
5,,Dashboard/Giám sát dòng vốn/Tương quan Net Flow và VN-Index của NĐTNN,Điểm đóng cửa chỉ số,Mức điểm của VN-Index tại cuối mỗi ngày.,Dashboard,Chỉ tiêu cơ sở,Dễ,Ngày,MDDS,,X,X,Done,,JAD_MARKETINFOR,"""marketIndex"",
""tradingdate"",
""indexTime"",
""marketCode""",,"WITH ranked AS (
    SELECT
        m.tradingdate,
        m.marketId,
        m.marketCode,
        m.marketIndex,
        m.indexTime,
        ROW_NUMBER() OVER (
            PARTITION BY m.marketId, m.marketCode, m.tradingdate
            ORDER BY m.indexTime DESC
        ) AS rn
    FROM uat_mdds_stg.jad_marketinfor m
    WHERE 1=1
        -- Lọc khoảng ngày (nếu cần lọc, truyền dạng 'yyyyMMdd' ví dụ: '20260101'):
         AND m.tradingdate BETWEEN :tu_ngay AND :den_ngay
        AND m.marketId   = '10'
        AND m.marketCode = 'HOSE'
)
SELECT
    tradingdate,
    marketId,
    marketCode,
    marketIndex,
    indexTime
FROM ranked
WHERE rn = 1
ORDER BY tradingdate, marketId, marketCode;",,,,,Chưa có SQL,Dữ liệu tĩnh,,,,,,
6,,Dashboard/Danh mục/Thống kê danh mục,Tổng giá trị danh mục,"Tổng quy mô tài sản mà NĐTNN đang nắm giữ (bao gồm cổ phiếu, trái phiếu và tiền mặt.",Dashboard,Chỉ tiêu phái sinh,TB,"Tháng, Toàn thị trường",FIMS,X,X,,Done,,"Báo cáo cơ cấu danh mục theo tỷ trọng đầu tư của tổ chức và cá nhân 
Báo cáo thống kê danh mục lưu ký của nhà đầu tư nước ngoài, tổ chức phát hành chứng chỉ lưu ký tại nước ngoài (PLIII-TT51/2021/TT-BTC)","cột: Tổng giá trị danh mục

hàng: Tổng = (1)+(2)",,"SELECT iv.value
FROM uat_fims_ods.item_value iv
LEFT JOIN uat_fims_ods.item_list il ON iv.item_id = il.item_id
LEFT JOIN uat_fims_ods.report_history rh ON iv.report_log_id = rh.report_log_id
WHERE il.report_code = '59WJB'
  AND il.column_path = 'Tổng giá trị danh mục > Giá trị'
  AND il.row_path = 'Tổng = (1)+(2)'
  AND rh.ngay_nop = :ngay_nop;","-- Tham số đầu vào :p_from, :p_to YYYYMM
WITH params AS (
    SELECT
        TO_DATE(:p_from || '01', 'YYYYMMDD') AS from_date,
        LAST_DAY(TO_DATE(:p_to   || '01', 'YYYYMMDD')) AS to_date
    FROM DUAL
),
-- Lọc toàn bộ dữ liệu trong khoảng tháng truyền vào
filtered AS (
    SELECT
        m.marketId,
        m.marketCode,
        m.marketIndex,
        m.indexTime,
        m.tradingdate,
        TO_DATE(m.tradingdate, 'DD/MM/YYYY') AS td_date
    FROM JAD_MARKETINFOR m, params p
    WHERE TO_DATE(m.tradingdate, 'DD/MM/YYYY')
              BETWEEN p.from_date AND p.to_date
),
-- Xác định ngày giao dịch cuối cùng trong mỗi tháng
last_trading_day_per_month AS (
    SELECT
        TO_CHAR(td_date, 'YYYYMM') AS yyyymm,
        MAX(td_date)               AS last_td_date
    FROM filtered
    GROUP BY TO_CHAR(td_date, 'YYYYMM')
),
-- Lấy bản ghi cuối cùng (indexTime MAX) trong ngày cuối tháng, theo từng marketId + marketCode
ranked AS (
    SELECT
        f.marketId,
        f.marketCode,
        f.marketIndex,
        f.indexTime,
        f.tradingdate,
        l.yyyymm,
        ROW_NUMBER() OVER (
            PARTITION BY f.marketId, f.marketCode, l.yyyymm
            ORDER BY f.indexTime DESC
        ) AS rn
    FROM filtered f
    JOIN last_trading_day_per_month l
        ON f.td_date = l.last_td_date
)
SELECT
    yyyymm          AS period,
    tradingdate,
    marketId,
    marketCode,
    marketIndex,
    indexTime
FROM ranked
WHERE rn = 1
ORDER BY yyyymm, marketId, marketCode;",,,,Done,Dữ liệu động,,"Báo cáo PLIII-TT51/2021/TT-BTC (Báo cáo thống kê danh mục lưu ký NĐTNN - do CTCK và Ngân hàng lưu ký gửi, kỳ tháng)",II. Báo cáo cơ cấu danh mục theo tỷ trọng đầu tư của tổ chức và cá nhân,Tổng= (1)+(2),Tổng giá trị danh mục,
6,,Dashboard/Danh mục/Thống kê danh mục,Loại hình nhà đầu tư,,Dashboard,Chiều,Trùng,,FIMS,,,,Done,,"Báo cáo PLIII-TT51/2021/TT-BTC (Báo cáo thống kê danh mục lưu ký NĐTNN - do CTCK và Ngân hàng lưu ký gửi, kỳ tháng)/II. Báo cáo cơ cấu danh mục theo tỷ trọng đầu tư của tổ chức và cá nhân",,,,,,,,Done,Dữ liệu tĩnh,,"Báo cáo PLIII-TT51/2021/TT-BTC (Báo cáo thống kê danh mục lưu ký NĐTNN - do CTCK và Ngân hàng lưu ký gửi, kỳ tháng)",II. Báo cáo cơ cấu danh mục theo tỷ trọng đầu tư của tổ chức và cá nhân,,Loại hình đối với tổ chức,
6,,Dashboard/Danh mục/Thống kê danh mục,Tổng giá trị danh mục của cá nhân,Tổng giá trị danh mục của NĐTNN là cá nhân,Dashboard,Chỉ tiêu phái sinh,Trùng,"Tháng, loại hình NĐT",FIMS,,,,Done,,"Báo cáo cơ cấu danh mục theo tỷ trọng đầu tư của tổ chức và cá nhân 
Báo cáo thống kê danh mục lưu ký của nhà đầu tư nước ngoài, tổ chức phát hành chứng chỉ lưu ký tại nước ngoài (PLIII-TT51/2021/TT-BTC)","cột: Tổng giá trị danh mục

hàng: Tổng (2) — B-Cá nhân",,"SELECT iv.value
FROM uat_fims_ods.item_value iv
LEFT JOIN uat_fims_ods.item_list il ON iv.item_id = il.item_id
LEFT JOIN uat_fims_ods.report_history rh ON iv.report_log_id = rh.report_log_id
WHERE il.report_code = '59WJB'
  AND il.column_path = 'Tổng giá trị danh mục > Giá trị'
  AND il.row_path = 'B-Cá nhân > Tổng (2)'
  AND rh.ngay_nop = :ngay_nop;",,,,,Done,Dữ liệu động,,"Báo cáo PLIII-TT51/2021/TT-BTC (Báo cáo thống kê danh mục lưu ký NĐTNN - do CTCK và Ngân hàng lưu ký gửi, kỳ tháng)",II. Báo cáo cơ cấu danh mục theo tỷ trọng đầu tư của tổ chức và cá nhân,Tổng= (2),Tổng giá trị danh mục,
