;;;;;;;;;;;;;;;;Khai thác nguồn;;Review design;;;;;;;;;;;;
19;;Dashboard >> Tổng quan Đại lý phân phối >> Số tài khoản nắm giữ chứng chỉ chỉ quỹ;Cá nhân;Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư cá nhân trong nước;Dashboard;Chỉ tiêu cơ sở;Dễ;Quý/Năm;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư cá nhân trong nước
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư cá nhân trong nước";;;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư cá nhân trong nước;Kỳ báo cáo;
19;;Dashboard >> Tổng quan Đại lý phân phối >> Số tài khoản nắm giữ chứng chỉ chỉ quỹ;Nước ngoài;Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư nước ngoài;Dashboard;Chỉ tiêu cơ sở;Dễ;Quý/Năm;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư nước ngoài
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư nước ngoài";;;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư nước ngoài;Kỳ báo cáo;
20;;Dashboard >> Tổng quan Đại lý phân phối >> Giá trị chứng chỉ quỹ;Thời gian;Ngày thống kê (Quý/Năm);Dashboard;Chiều;Dễ;;FMS;;;;Done;;;FMSQLQ.RPT_VALUES;RPT_VALUES.PERIOD_VALUE;;;Chưa xác định được cách lấy dữ liệu --> đang nghiên cứu;;;;;Dữ liệu tĩnh;;;;;
20;;Dashboard >> Tổng quan Đại lý phân phối >> Giá trị chứng chỉ quỹ;Tổ chức;Giá trị chứng chỉ quỹ nắm giữ bởi nhà đầu tư tổ chức trong nước;Dashboard;Chỉ tiêu cơ sở;Dễ;Quý/Năm;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Giá trị chứng chỉ quỹ nắm giữ bởi bởi nhà đầu tư tổ chức trong nước
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Giá trị chứng chỉ quỹ nắm giữ bởi bởi nhà đầu tư tổ chức trong nước";;;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Giá trị chứng chỉ quỹ nắm giữ bởi nhà đầu tư tổ chức trong nước;Kỳ báo cáo;
20;;Dashboard >> Tổng quan Đại lý phân phối >> Giá trị chứng chỉ quỹ;Cá nhân;Giá trị chứng chỉ quỹ nắm giữ bởi nhà đầu tư cá nhân trong nước;Dashboard;Chỉ tiêu cơ sở;Dễ;Quý/Năm;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Giá trị chứng chỉ quỹ nắm giữ bởi bởi nhà đầu tư cá nhân trong nước
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Giá trị chứng chỉ quỹ nắm giữ bởi bởi nhà đầu tư cá nhân trong nước";;;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Giá trị chứng chỉ quỹ nắm giữ bởi nhà đầu tư cá nhân trong nước;Kỳ báo cáo;
20;;Dashboard >> Tổng quan Đại lý phân phối >> Giá trị chứng chỉ quỹ;Nước ngoài;Giá trị chứng chỉ quỹ nắm giữ bởi nhà đầu tư nước ngoài;Dashboard;Chỉ tiêu cơ sở;Dễ;Quý/Năm;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Giá trị chứng chỉ quỹ nắm giữ bởi nhà đầu tư nước ngoài
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Giá trị chứng chỉ quỹ nắm giữ bởi nhà đầu tư nước ngoài";;;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Giá trị chứng chỉ quỹ nắm giữ bởi nhà đầu tư nước ngoài;Kỳ báo cáo;
21;;Dashboard >> Tổng quan Đại lý phân phối >> Giao dịch thông qua Đại lý phân phối;Thời gian;Ngày thống kê (Quý/Năm);Dashboard;Chiều;Dễ;;FMS;;;;Done;;;FMSQLQ.RPT_VALUES;RPT_VALUES.PERIOD_VALUE;;;;;;;;Dữ liệu tĩnh;;;;;
21;;Dashboard >> Tổng quan Đại lý phân phối >> Giao dịch thông qua Đại lý phân phối;Giá trị phát hành (PH);Tổng giá trị chứng chỉ quỹ phát hành trong kỳ.;Dashboard;Chỉ tiêu cơ sở;Dễ;Quý/Năm;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Tổng giá trị chứng chỉ quỹ phát hành trong kỳ. Trong đó:
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Tổng giá trị chứng chỉ quỹ phát hành trong kỳ. Trong đó:";;;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Tổng giá trị chứng chỉ quỹ phát hành trong kỳ. Trong đó:;Kỳ báo cáo;
21;;Dashboard >> Tổng quan Đại lý phân phối >> Giao dịch thông qua Đại lý phân phối;Giá trị mua lại (ML);Tổng giá trị chứng chỉ quỹ mua lại trong kỳ;Dashboard;Chỉ tiêu cơ sở;Dễ;Quý/Năm;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Tổng giá trị chứng chỉ quỹ mua lại trong kỳ. Trong đó:
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Tổng giá trị chứng chỉ quỹ mua lại trong kỳ. Trong đó:";;;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Tổng giá trị chứng chỉ quỹ mua lại trong kỳ. Trong đó:;Kỳ báo cáo;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Thời gian;Ngày thống kê (Quý/Năm);Dashboard;Chiều;Dễ;;FMS;;X;;Done;;;FMSQLQ.AGENCIES;AGENCIES.DECISION_DATE;AGENCIES.DELETED = 0 AND AGENCIES.RECORD_STATUS = 1;"WITH calendar AS ( 
SELECT ADD_MONTHS(TO_DATE(:filter_fr,'MM/YYYY'), LEVEL - 1) ""filter_value"", 
CASE WHEN :filter_type = 'tháng' THEN TO_CHAR(ADD_MONTHS(TO_DATE(:filter_fr,'MM/YYYY'),LEVEL - 1),'MM/YYYY') 
WHEN :filter_type = 'quý' AND EXTRACT(MONTH FROM ADD_MONTHS(TO_DATE(:filter_fr,'MM/YYYY'),LEVEL - 1)) IN (1,2,3) THEN 'Quý 1/' || TO_CHAR(ADD_MONTHS(TO_DATE(:filter_fr,'MM/YYYY'),LEVEL - 1),'YYYY') 
WHEN :filter_type = 'quý' AND EXTRACT(MONTH FROM ADD_MONTHS(TO_DATE(:filter_fr,'MM/YYYY'),LEVEL - 1)) IN (4,5,6) THEN 'Quý 2/' || TO_CHAR(ADD_MONTHS(TO_DATE(:filter_fr,'MM/YYYY'),LEVEL - 1),'YYYY') 
WHEN :filter_type = 'quý' AND EXTRACT(MONTH FROM ADD_MONTHS(TO_DATE(:filter_fr,'MM/YYYY'),LEVEL - 1)) IN (7,8,9) THEN 'Quý 3/' || TO_CHAR(ADD_MONTHS(TO_DATE(:filter_fr,'MM/YYYY'),LEVEL - 1),'YYYY') 
WHEN :filter_type = 'quý' AND EXTRACT(MONTH FROM ADD_MONTHS(TO_DATE(:filter_fr,'MM/YYYY'),LEVEL - 1)) IN (10,11,12) THEN 'Quý 4/' || TO_CHAR(ADD_MONTHS(TO_DATE(:filter_fr,'MM/YYYY'),LEVEL - 1),'YYYY') 
WHEN :filter_type = 'năm' THEN TO_CHAR(ADD_MONTHS(TO_DATE(:filter_fr,'MM/YYYY'),LEVEL - 1),'YYYY') 
END ""filter_label"" 
FROM dual 
CONNECT BY LEVEL <= 
MONTHS_BETWEEN(TO_DATE(:filter_to,'MM/YYYY'),TO_DATE(:filter_fr,'MM/YYYY')) + 1 
ORDER BY ADD_MONTHS(TO_DATE(:filter_fr,'MM/YYYY'), LEVEL - 1) 
) 
SELECT b.""filter_label"", 
a.ITEM_NAME ""Tên ĐLPP"", 
a.DECISION ""Số GP"", 
a.DECISION_DATE ""Ngày cấp GP"", 
a.ADDRESS ""Địa chỉ"", 
CASE WHEN a.ACTIVE_DATE IS NULL THEN 'Chưa hoạt động' 
WHEN a.ACTIVE_DATE IS NOT NULL AND a.STOP_DATE IS NULL THEN 'Đang hoạt động' 
WHEN a.ACTIVE_DATE IS NOT NULL AND a.STOP_DATE IS NOT NULL THEN 'Ngừng hoạt động' 
ELSE NULL 
END ""Tình trạng hoạt động"", 
COUNT(f.ID) ""Số lượng quỹ"" , 
NULL ""Số tài khoản GD"", --Lấy chỉ tiêu từ báo cáo, đang nghiên cứu cách lấy 
NULL ""Số tài khoản GD lũy kế"", 
NULL ""Số tài khoản GD NĐT tổ chức trong nước"", --Lấy chỉ tiêu từ báo cáo, đang nghiên cứu cách lấy 
NULL ""Số tài khoản GD NĐT cá nhân trong nước"", --Lấy chỉ tiêu từ báo cáo, đang nghiên cứu cách lấy 
NULL ""Số tài khoản GD NĐT NN"", --Lấy chỉ tiêu từ báo cáo, đang nghiên cứu cách lấy 
NULL ""Số tài khoản nắm giữ NĐT tổ chức trong nước"", --Lấy chỉ tiêu từ báo cáo, đang nghiên cứu cách lấy 
NULL ""Số tài khoản nắm giữ NĐT cá nhân trong nước"", --Lấy chỉ tiêu từ báo cáo, đang nghiên cứu cách lấy 
NULL ""Số tài khoản nắm giữ NĐT NN"", --Lấy chỉ tiêu từ báo cáo, đang nghiên cứu cách lấy 
NULL ""Số tài khoản giá trị CCQ NĐT tổ chức trong nước"", --Lấy chỉ tiêu từ báo cáo, đang nghiên cứu cách lấy 
NULL ""Số tài khoản giá trị CCQ NĐT cá nhân trong nước"", --Lấy chỉ tiêu từ báo cáo, đang nghiên cứu cách lấy 
NULL ""Số tài khoản giá trị CCQ NĐT NN"", --Lấy chỉ tiêu từ báo cáo, đang nghiên cứu cách lấy 
NULL ""Giá trị PH"", --Lấy chỉ tiêu từ báo cáo, đang nghiên cứu cách lấy 
NULL ""Giá trị PH lũy kế"", --Lấy chỉ tiêu từ báo cáo, đang nghiên cứu cách lấy 
NULL ""Giá trị ML"", --Lấy chỉ tiêu từ báo cáo, đang nghiên cứu cách lấy 
NULL ""Thị phần"" --Lấy chỉ tiêu từ báo cáo, đang nghiên cứu cách lấy 
FROM FMSQLQ.AGENCIES a 
RIGHT JOIN calendar b ON TRUNC(LAST_DAY(a.DECISION_DATE)) = LAST_DAY(b.""filter_value"") 
LEFT JOIN FMSQLQ.AGEN_FUNDS af ON a.ID = af.AGENCY_ID 
LEFT JOIN FMSQLQ.FUNDS f ON af.FUND_ID = f.ID 
WHERE 1=1 
AND a.DELETED = 0 AND a.RECORD_STATUS = 1 
GROUP BY b.""filter_label"", 
a.ITEM_NAME , 
a.DECISION , 
a.DECISION_DATE , 
a.ADDRESS , 
CASE WHEN a.ACTIVE_DATE IS NULL THEN 'Chưa hoạt động' 
WHEN a.ACTIVE_DATE IS NOT NULL AND a.STOP_DATE IS NULL THEN 'Đang hoạt động' 
WHEN a.ACTIVE_DATE IS NOT NULL AND a.STOP_DATE IS NOT NULL THEN 'Ngừng hoạt động' 
ELSE NULL 
END 
ORDER BY MIN(b.""filter_value"")";;;;;;Dữ liệu tĩnh;;;;;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Tên Đại lý phân phối;Tên Đại lý phân phối;Dashboard;Chỉ tiêu cơ sở;Dễ;Quý/Năm, ĐLPP;FMS;;X;;Done;;;FMSQLQ.AGENCIES;AGENCIES.ITEM_NAME;AGENCIES.DELETED = 0 AND AGENCIES.RECORD_STATUS = 1;;;;;;Dữ liệu tĩnh;;;;;;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Số GP thành lập;Số ký hiệu GP thành lập VPDD;Dashboard;Chỉ tiêu cơ sở;Dễ;Quý/Năm, ĐLPP;FMS;;X;;Done;;;FMSQLQ.AGENCIES;AGENCIES.DECISION;AGENCIES.DELETED = 0 AND AGENCIES.RECORD_STATUS = 1;;;;;;Dữ liệu tĩnh;;;;;;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Ngày cấp GP thành lập;Ngày của GP thành lập VPDD;Dashboard;Chỉ tiêu cơ sở;Dễ;Quý/Năm, ĐLPP;FMS;;X;;Done;;;FMSQLQ.AGENCIES;AGENCIES.DECISION_DATE;AGENCIES.DELETED = 0 AND AGENCIES.RECORD_STATUS = 1;;;;;;Dữ liệu tĩnh;;;;;;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Địa chỉ;Địa chỉ Đại lý phân phối;Dashboard;Chỉ tiêu cơ sở;Dễ;Quý/Năm, ĐLPP;FMS;;X;;Done;;;FMSQLQ.AGENCIES;AGENCIES.ADDRESS;AGENCIES.DELETED = 0 AND AGENCIES.RECORD_STATUS = 1;;;;;;Dữ liệu tĩnh;;;;;;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Tình trạng hoạt động;Hoạt động, Đóng cửa;Dashboard;Chỉ tiêu cơ sở;Dễ;Quý/Năm, ĐLPP;FMS;;X;;Done;;;FMSQLQ.AGENCIES;"AGENCIES.ACTIVE_DATE
AGENCIES.STOP_DATE";AGENCIES.DELETED = 0 AND AGENCIES.RECORD_STATUS = 1;;;;;;Dữ liệu tĩnh;;;;;;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Quỹ đang phân phối;Số lượng các quỹ mà ĐLPP đang thực hiện phân phối;Dashboard;Chỉ tiêu cơ sở;Dễ;Quý/Năm, ĐLPP;FMS;;X;;Done;;;"FMSQLQ.AGEN_FUNDS
FMSQLQ.FUNDS";FUNDS.ID;"AGENCIES.DELETED = 0 AND AGENCIES.RECORD_STATUS = 1
FUNDS.DELETED = 0";;;;;;Dữ liệu tĩnh;;;;;;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Tài khoản giao dịch;Số lượng Tài khoản giao dịch chứng chỉ quỹ đã mở trong kỳ;Dashboard;Chỉ tiêu cơ sở;Trùng;Quý/Năm, ĐLPP;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Số lượng tài khoản giao dịch chứng chỉ quỹ đã mở trong kỳ 
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Số lượng tài khoản giao dịch chứng chỉ quỹ đã mở trong kỳ";;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Số lượng tài khoản giao dịch chứng chỉ quỹ đã mở trong kỳ;Kỳ báo cáo;;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Tài khoản giao dịch (YTD);Tổng số lượng Tài khoản giao dịch chứng chỉ quỹ đã mở (số lũy kế);Dashboard;Chỉ tiêu cơ sở;Trùng;Quý/Năm, ĐLPP;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Số lượng tài khoản giao dịch chứng chỉ quỹ đã mở trong kỳ 
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Số lượng tài khoản giao dịch chứng chỉ quỹ đã mở trong kỳ";;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Số lượng tài khoản giao dịch chứng chỉ quỹ đã mở trong kỳ;Lũy kế từ đầu năm đến kỳ báo cáo;;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Tổng số tài khoản giao dịch chứng chỉ chỉ quỹ - Tổ chức;Số lượng tài khoản của nhà đầu tư tổ chức trong nước;Dashboard;Chỉ tiêu cơ sở;Trùng;Quý/Năm, ĐLPP;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Số lượng tài khoản của nhà đầu tư tổ chức trong nước
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Số lượng tài khoản của nhà đầu tư tổ chức trong nước";;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Số lượng tài khoản của nhà đầu tư tổ chức trong nước;Kỳ báo cáo;;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Tổng số tài khoản giao dịch chứng chỉ chỉ quỹ - Cá nhân;Số lượng tài khoản của nhà đầu tư cá nhân trong nước;Dashboard;Chỉ tiêu cơ sở;Trùng;Quý/Năm, ĐLPP;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Số lượng tài khoản của nhà đầu tư cá nhân trong nước
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Số lượng tài khoản của nhà đầu tư cá nhân trong nước";;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Số lượng tài khoản của nhà đầu tư cá nhân trong nước;Kỳ báo cáo;;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Tổng số tài khoản giao dịch chứng chỉ chỉ quỹ - Nước ngoài;Số lượng tài khoản của nhà đầu tư nước ngoài;Dashboard;Chỉ tiêu cơ sở;Trùng;Quý/Năm, ĐLPP;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Số lượng tài khoản của nhà đầu tư nước ngoài
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Số lượng tài khoản của nhà đầu tư nước ngoài";;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Số lượng tài khoản của nhà đầu tư nước ngoài;Kỳ báo cáo;;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Số tài khoản nắm giữ chứng chỉ chỉ quỹ - Tổ chức;Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư tổ chức trong nước;Dashboard;Chỉ tiêu cơ sở;Trùng;Quý/Năm, ĐLPP;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư tổ chức trong nước
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư tổ chức trong nước";;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư tổ chức trong nước;Kỳ báo cáo;;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Số tài khoản nắm giữ chứng chỉ chỉ quỹ - Cá nhân;Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư cá nhân trong nước;Dashboard;Chỉ tiêu cơ sở;Trùng;Quý/Năm, ĐLPP;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư cá nhân trong nước
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư cá nhân trong nước";;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư cá nhân trong nước;Kỳ báo cáo;;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Số tài khoản nắm giữ chứng chỉ chỉ quỹ - Nước ngoài;Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư nước ngoài;Dashboard;Chỉ tiêu cơ sở;Trùng;Quý/Năm, ĐLPP;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư nước ngoài
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư nước ngoài";;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Số lượng tài khoản nắm giữ chứng chỉ quỹ cuối kỳ của nhà đầu tư nước ngoài;Kỳ báo cáo;;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Giá trị chứng chỉ quỹ - Tổ chức;Giá trị chứng chỉ quỹ nắm giữ bởi nhà đầu tư tổ chức trong nước;Dashboard;Chỉ tiêu cơ sở;Trùng;Quý/Năm, ĐLPP;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Giá trị chứng chỉ quỹ nắm giữ bởi bởi nhà đầu tư tổ chức trong nước
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Giá trị chứng chỉ quỹ nắm giữ bởi bởi nhà đầu tư tổ chức trong nước";;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Giá trị chứng chỉ quỹ nắm giữ bởi nhà đầu tư tổ chức trong nước;Kỳ báo cáo;;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Giá trị chứng chỉ quỹ - Cá nhân;Giá trị chứng chỉ quỹ nắm giữ bởi nhà đầu tư cá nhân trong nước;Dashboard;Chỉ tiêu cơ sở;Trùng;Quý/Năm, ĐLPP;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Giá trị chứng chỉ quỹ nắm giữ bởi bởi nhà đầu tư cá nhân trong nước
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Giá trị chứng chỉ quỹ nắm giữ bởi bởi nhà đầu tư cá nhân trong nước";;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Giá trị chứng chỉ quỹ nắm giữ bởi nhà đầu tư cá nhân trong nước;Kỳ báo cáo;;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Giá trị chứng chỉ quỹ - Nước ngoài;Giá trị chứng chỉ quỹ nắm giữ bởi nhà đầu tư nước ngoài;Dashboard;Chỉ tiêu cơ sở;Trùng;Quý/Năm, ĐLPP;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Giá trị chứng chỉ quỹ nắm giữ bởi nhà đầu tư nước ngoài
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Giá trị chứng chỉ quỹ nắm giữ bởi nhà đầu tư nước ngoài";;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Giá trị chứng chỉ quỹ nắm giữ bởi nhà đầu tư nước ngoài;Kỳ báo cáo;;
22;;Dashboard >> Tổng quan Đại lý phân phối >> Danh sách Đại lý phân phối;Giá trị phát hành (PH);Tổng giá trị chứng chỉ quỹ phát hành trong kỳ.;Dashboard;Chỉ tiêu cơ sở;Trùng;Quý/Năm, ĐLPP;FMS;;X;;Done;Chỉ tiêu BC;"1. Báo cáo hoạt động đại lý phân phối >> TinhHinhGiaoDichCCQ_06268 >> Tổng giá trị chứng chỉ quỹ phát hành trong kỳ. Trong đó:
2. Báo cáo hoạt động đại lý phân phối >> TinhhinhtheotungQuy_06269 >> Tổng giá trị chứng chỉ quỹ phát hành trong kỳ. Trong đó:";;;;;;;;;Dữ liệu động;Báo cáo hoạt động đại lý phân phối;"1. TinhHinhGiaoDichCCQ_06268 
2. TinhhinhtheotungQuy_06269";Tổng giá trị chứng chỉ quỹ phát hành trong kỳ. Trong đó:;Kỳ báo cáo;;
