Tên bảng,Tên trường,Mô tả,Khóa,Ghi chú (FK suy luận)
UBCK_BAO_CAO_CHI_TIET,SO_TANG_NAM_TRUOC,Số tăng năm nay,,
UBCK_BAO_CAO_CHI_TIET,SO_NAM_NAY,Số năm nay,,
UBCK_BAO_CAO_CHI_TIET,SO_NAM_NGOAI,Số năm ngoái,,
UBCK_BAO_CAO_CHI_TIET,SO_DU_DAU_NAM_NAY,Số dư đầu năm nay,,
UBCK_BAO_CAO_CHI_TIET,SO_DU_CUOI_NAM_NAY,Số dư cuối năm nay,,
UBCK_BAO_CAO_CHI_TIET,SO_DU_CUOI_NAM_TRUOC,Số dư cuối năm trước,,
UBCK_BAO_CAO_CHI_TIET,SO_DU_DAU_NAM_TRUOC,Số dư đầu năm trước,,
UBCK_BAO_CAO_CHI_TIET,SO_TANG_NAM_NAY,Số tăng năm nay,,
UBCK_BAO_CAO_CHI_TIET,SO_GIAM_NAM_NAY,Số giảm năm nay,,
UBCK_BAO_CAO_CHI_TIET,SO_GIAM_NAM_TRUOC,Số giảm năm trước,,
DANH_MUC,ID,,PK,
DANH_MUC,MA,Mã danh mục,,
DANH_MUC,TEN,Tên danh mục,,
DANH_MUC,NHOM_DANH_MUC_ID,ID nhóm danh mục,FK,FK suy luận → NHOM_DANH_MUC.ID
HOA_DON_CHI_TIET,ID,,PK,
HOA_DON_CHI_TIET,KH_MAU,Ký hiệu mẫu,,
HOA_DON_CHI_TIET,KH_HOA_DON,Ký hiệu hóa đơn,,
HOA_DON_CHI_TIET,SO_HOA_DON,Số hóa đơn,,
HOA_DON_CHI_TIET,TCT_TTCCN_HOA_DON_ID,ID Thông tin cưỡng chế nợ theo hóa đơn,FK,FK suy luận → TCT_TTCCN_HOA_DON.ID
HOA_DON_CHI_TIET,LOAI_HOA_DON,Loại hóa đơn,,
HOA_DON_CHI_TIET,OBJID,,,
TTKDT_NGUOI_DAI_DIEN,ID,,PK,
TTKDT_NGUOI_DAI_DIEN,TEN_NNT,Tên người đại diện/chủ hộ KD,,
TTKDT_NGUOI_DAI_DIEN,CHUC_VU,Chức vụ người đại diện/chủ hộ KD,,
TTKDT_NGUOI_DAI_DIEN,LOAI_GIAY_TO,"Loại giấy tờ như: CMND, CCCD: 1010: CMND, 2080 CCCD, 1020: hộ chiếu",,
TTKDT_NGUOI_DAI_DIEN,SO_GIAY_TO,Số giấy tờ,,
TTKDT_NGUOI_DAI_DIEN,NGAY_CAP,Ngày cấp giấy tờ,,
TTKDT_NGUOI_DAI_DIEN,DIEN_THOAI,Điện thoại,,
TTKDT_NGUOI_DAI_DIEN,FAX,Fax,,
TTKDT_NGUOI_DAI_DIEN,EMAIL,Email,,
TTKDT_NGUOI_DAI_DIEN,THONG_TIN_DK_THUE_ID,ID thông tin đăng ký thuế,FK,FK suy luận → THONG_TIN_DK_THUE.ID
