;;;;;;;;;;;;;;;;Khai thác nguồn;;;;Review design;;;;;
;;Dashboard/Tổng quan CTQLQ/Thống kê chung;VPĐD CTQLQ nước ngoài tại Việt Nam đã đóng cửa;Số lượng VPĐD CTQLQ nước ngoài tại Việt Nam đã đóng cửa;Dashboard;Chỉ tiêu cơ sở;TB;;FMS;X;X;;Done;;;"FOR_BRCH
STATUS";;;"SELECT COUNT(*) 
FROM FMS.FOR_BRCH fb 
JOIN FMS.STATUS st ON fb.Status_Id = st.Id 
WHERE fb.Is_Delete = 0 AND fb.IS_BRANCH = 0 
AND TO_CHAR(fb.START_DATE , 'YYYYMM') <= :p_year_month 
AND NVL(TO_CHAR(fb.END_DATE , 'YYYYMM'),'999912') > :p_year_month 
AND st.Type_Sec = 5 AND st.NAME = 'Đóng cửa VPĐD';";;;;;;
;;Dashboard/Tổng quan CTQLQ/Thống kê chung;Số lượng hợp đồng tư vấn đầu tư;Tổng số lượng hợp đồng tư vấn đầu tư;Dashboard;Chỉ tiêu cơ sở;TB;;FMS;X;X;;Done;;;SECURITIES_REPORT;"TOTAL_PERSONAL_DOMESTIC
TOTAL_ORGANZ_DOMESTIC
TOTAL_PERSONAL_FOREIGN
TOTAL_ORGANZ_FOREIGN";;"SELECT
SUM( NVL(sr.Total_Personal_Domestic, 0)
+ NVL(sr.Total_Organz_Domestic, 0)
+ NVL(sr.Total_Personal_Foreign, 0)
+ NVL(sr.Total_Organz_Foreign, 0)) AS tong_toan_thi_truong
FROM SECURITIES_REPORT sr
WHERE TRIM(sr.Period_Report_Fund_Active) = 'Tháng ' || :p_month || ' năm ' || :p_year
";;;;;;
;;Dashboard/Tổng quan CTQLQ/Thống kê chung;Tổng số ngân hàng giám sát;Tổng số ngân hàng giám sát;Dashboard;Chỉ tiêu cơ sở;TB;;FMS;X;X;;Done;;;BANK_MONI;;;"SELECT COUNT(*) FROM FMS.BANK_MONI 
WHERE Deleted = 0 AND Type = '1'";;;;;;
1;;Dashboard/Tổng quan CTQLQ/Thống kê chung;Đại lý phân phối CCQ;Số lượng đại lý phân phối CCQ;;;;;;;;;;Count số lượng trong db;;Bảng AGENCIES;;;;;;;;;
1;;Dashboard/Tổng quan CTQLQ/Thống kê chung;Chi nhánh CTQLQ nước ngoài tại Việt Nam;Số lượng chi nhánh CTQLQ nước ngoài tại Việt Nam;;;;;;;;;;Count số lượng trong db;;Bảng BRANCHES;;;;;;;;;
1;;Dashboard/Tổng quan CTQLQ/Thống kê chung;Quỹ hưu trí;Số lượng quỹ hưu trí;;;;;;;;;;Count số lượng trong db;;Bảng FUNDS, phân loại Quỹ hưu trí;;;;;;;;;
1;;Dashboard/Tổng quan CTQLQ/Thống kê chung;Tháng;;;Chiều;Dễ;Tháng;FMS;;X;;;;;;;;;;;;;;
2;;Dashboard/Tổng quan CTQLQ/Số liệu hợp đồng uỷ thác danh mục;Số lượng hợp đồng UTDM cá nhân;Tổng số lượng hợp đồng UTDM của cá nhân;Dashboard;Chỉ tiêu cơ sở;TB;Tháng;FMS;X;X;;Done;Tổng từ các chỉ tiêu BC;Báo cáo hoạt động quản lý danh mục đầu tư - A.I. Thông tin chung về tình hình quản lý danh mục đầu tư - Tổng số Hợp đồng ủy thác đầu tư đang thực hiện(Kỳ báo cáo) * Cá nhân (%)(Kỳ báo cáo);"FMS.INVES_REPORT 
FMS.INVES_ACC 
FMS.INVES";"INVES_ACC.CONTRACT_NO
INVES.ID_TYPE";;"SELECT
COUNT(DISTINCT CASE WHEN i.ID_TYPE IN (1,2) THEN ia.CONTRACT_NO END) AS sl_hop_dong_ca_nhan,
SUM(CASE WHEN i.ID_TYPE IN (1,2) THEN ir.LIST_VALUE ELSE 0 END) AS gt_thi_truong_ca_nhan,
COUNT(DISTINCT CASE WHEN i.ID_TYPE = 0 THEN ia.CONTRACT_NO END) AS sl_hop_dong_to_chuc,
SUM(CASE WHEN i.ID_TYPE = 0 THEN ir.LIST_VALUE ELSE 0 END) AS gt_thi_truong_to_chuc,
COUNT(DISTINCT ia.CONTRACT_NO) AS sl_hop_dong_tong,
SUM(ir.LIST_VALUE) AS gt_thi_truong_tong
FROM FMS.INVES_REPORT ir
JOIN FMS.INVES_ACC ia ON ir.INVES_ACC_ID = ia.ID
JOIN FMS.INVES i ON ia.INVES_ID = i.ID
WHERE ia.DELETED = 0 AND i.DELETED = 0
AND TRIM(ir.PERIOD_REPORT) = 'Tháng ' || :p_month|| ' năm ' || :p_year;";;;;;;
2;;Dashboard/Tổng quan CTQLQ/Số liệu hợp đồng uỷ thác danh mục;Giá trị thị trường hợp đồng UTDM cá nhân;Tổng giá trị ủy thác của hợp đồng UTDM cá nhân;Dashboard;Chỉ tiêu cơ sở;TB;Tháng;FMS;X;X;;Done;Tổng từ các chỉ tiêu BC;Báo cáo hoạt động quản lý danh mục đầu tư - A.I. Thông tin chung về tình hình quản lý danh mục đầu tư - Tổng giá trị thị trường các Hợp đồng ủy thác đầu tư (VND)(Kỳ báo cáo) * Cá nhân (%)(Kỳ báo cáo);"FMS.INVES_REPORT 
FMS.INVES_ACC 
FMS.INVES";"INVES_REPORT.LIST_VALUE
INVES.ID_TYPE";;;;;;;;
2;;Dashboard/Tổng quan CTQLQ/Số liệu hợp đồng uỷ thác danh mục;Số lượng hợp đồng UTDM tổ chức;Tổng số lượng hợp đồng UTDM của tổ chức;Dashboard;Chỉ tiêu cơ sở;TB;Tháng;FMS;X;X;;Done;Tổng từ các chỉ tiêu BC;Báo cáo hoạt động quản lý danh mục đầu tư - A.I. Thông tin chung về tình hình quản lý danh mục đầu tư - Tổng số Hợp đồng ủy thác đầu tư đang thực hiện(Kỳ báo cáo) * Tổ chức (%)(Kỳ báo cáo);"FMS.INVES_REPORT 
FMS.INVES_ACC 
FMS.INVES";"INVES_ACC.CONTRACT_NO
INVES.ID_TYPE";;;;;;;;
2;;Dashboard/Tổng quan CTQLQ/Số liệu hợp đồng uỷ thác danh mục;Giá trị thị trường hợp đồng UTDM tổ chức;Tổng giá trị ủy thác của hợp đồng UTDM tổ chức;Dashboard;Chỉ tiêu cơ sở;TB;Tháng;FMS;X;X;;Done;Tổng từ các chỉ tiêu BC;Báo cáo hoạt động quản lý danh mục đầu tư - A.I. Thông tin chung về tình hình quản lý danh mục đầu tư - Tổng giá trị thị trường các Hợp đồng ủy thác đầu tư (VND)(Kỳ báo cáo) * Tổ chức (%)(Kỳ báo cáo);"FMS.INVES_REPORT 
FMS.INVES_ACC 
FMS.INVES";"INVES_REPORT.LIST_VALUE
INVES.ID_TYPE";;;;;;;;
2;;Dashboard/Tổng quan CTQLQ/Số liệu hợp đồng uỷ thác danh mục;Tổng số lượng hợp đồng UTDM;Tổng số lượng hợp đồng UTDM;Dashboard;Chỉ tiêu cơ sở;TB;Tháng;FMS;X;X;;Done;Tổng từ các chỉ tiêu BC;Báo cáo hoạt động quản lý danh mục đầu tư - A.I. Thông tin chung về tình hình quản lý danh mục đầu tư - Tổng số Hợp đồng ủy thác đầu tư đang thực hiện(Kỳ báo cáo);"FMS.INVES_REPORT 
FMS.INVES_ACC 
FMS.INVES";INVES_ACC.CONTRACT_NO;;;;;;;;
2;;Dashboard/Tổng quan CTQLQ/Số liệu hợp đồng uỷ thác danh mục;Tổng giá trị ủy thác;Tổng giá trị ủy thác của hợp đồng UTDM;Dashboard;Chỉ tiêu cơ sở;TB;Tháng;FMS;X;X;;Done;Tổng từ các chỉ tiêu BC;Báo cáo hoạt động quản lý danh mục đầu tư - A.I. Thông tin chung về tình hình quản lý danh mục đầu tư - Tổng giá trị thị trường các Hợp đồng ủy thác đầu tư (VND)(Kỳ báo cáo);"FMS.INVES_REPORT 
FMS.INVES_ACC 
FMS.INVES";INVES_REPORT.LIST_VALUE;;;;;;;;
